A,B,C,D,E,F,G,H,I,class_label
37,0,104,0,36,-24,67,68,2,0
37,0,80,0,8,-4,43,72,30,0
46,4,89,0,46,0,43,42,0,0
48,0,77,0,46,-6,29,31,2,0
44,3,80,0,42,-22,36,39,2,0
49,-3,86,0,50,7,37,37,0,0
58,4,84,0,56,0,26,27,2,0
56,2,95,0,56,7,39,39,0,0
45,1,76,0,46,30,31,30,0,0
45,0,88,0,44,720,42,44,2,0
81,0,84,0,-14,-5,3,99,96,4
49,0,83,0,46,-15,34,37,2,0
41,5,107,0,38,0,66,68,2,0
41,0,87,0,42,30,46,46,0,0
45,-4,79,0,46,5,33,32,0,0
44,0,77,0,44,18,34,34,0,0
55,0,97,3,46,-15,41,50,8,3
44,-1,83,0,44,5,39,39,0,0
47,-1,86,-3,46,-5,38,39,0,0
37,0,99,0,28,-14,61,70,8,0
102,-1,103,0,70,-12,1,33,32,4
37,0,80,0,24,4,43,57,14,0
37,0,104,0,26,-16,67,78,12,0
55,0,80,0,-4,5,25,85,60,3
39,1,81,4,38,0,42,43,0,0
45,0,81,1,46,12,36,35,0,0
37,0,80,0,36,-6,43,44,2,0
45,0,82,-2,46,21,37,35,0,0
41,0,78,0,38,-15,37,39,2,0
53,4,86,0,54,29,33,32,0,0
37,0,81,0,36,4,43,44,2,0
48,0,84,-2,46,0,36,37,2,0
55,0,96,0,50,-16,41,47,6,3
43,-3,79,-1,42,0,36,37,2,0
38,0,82,0,38,2,44,43,0,0
37,0,79,0,26,-15,42,53,12,0
56,0,97,-2,50,-3,41,48,6,3
49,0,87,1,46,-3,38,41,2,0
55,0,77,0,-20,-4,21,97,76,3
49,0,87,0,46,-7,38,41,2,0
37,0,76,-2,30,-4,39,45,6,0
42,-2,84,0,42,0,42,43,0,0
40,0,78,0,38,-3,38,39,2,0
41,0,79,-1,42,8,38,37,0,0
56,0,78,-2,16,0,22,63,40,3
55,0,98,0,44,19,42,54,12,3
38,1,90,0,38,0,51,51,0,0
45,0,86,-3,44,-19,41,42,2,0
37,0,91,0,10,2,53,81,28,0
37,0,95,0,18,-4,57,77,20,0
49,-5,83,0,50,0,33,33,0,0
46,0,86,-148,46,0,40,40,0,0
42,2,90,0,42,0,48,49,2,0
56,1,83,0,56,15,27,26,0,0
56,0,95,-7,42,0,40,54,14,3
55,0,86,-7,54,0,31,32,0,0
43,0,82,0,44,31,39,38,0,0
37,-3,109,-7,38,9,71,70,0,0
46,2,79,0,46,0,33,32,0,0
38,2,81,0,36,-16,43,44,2,0
55,0,76,116,-22,5,21,99,78,3
41,0,97,0,38,-29,55,58,2,0
40,2,86,0,38,0,47,48,2,0
56,1,79,-5,-4,0,24,85,62,3
37,0,77,0,20,30,40,57,16,0
55,0,96,0,38,-13,41,57,16,3
43,4,96,-1,42,27,53,55,2,0
49,0,83,0,50,18,34,34,0,0
37,0,75,3,28,0,38,46,8,0
43,0,64,-29,42,-4,21,23,2,0
55,4,85,0,54,0,31,31,0,0
56,0,78,-7,16,0,22,63,40,3
44,0,83,0,42,-24,40,42,2,0
78,3,82,2,-40,18,4,123,120,4
37,-1,79,0,28,1,42,50,8,0
43,0,102,0,44,18,59,58,0,0
37,0,81,4,34,1,43,47,4,0
56,-1,97,3,50,0,41,48,6,3
43,0,78,-4,42,-7,35,37,2,0
55,0,76,0,-18,-18,21,94,74,3
55,1,82,0,54,0,26,28,2,0
50,0,83,-1,50,0,32,33,2,0
37,0,96,0,34,26,59,62,4,0
37,0,104,0,18,-30,67,86,18,0
37,0,83,0,6,-14,47,78,32,0
55,0,79,0,20,-26,23,58,34,3
44,0,96,1,44,0,52,52,0,0
52,0,86,1,52,-2,33,34,0,0
49,-1,79,0,50,1,30,30,0,0
41,0,83,-2,38,-15,42,44,2,0
38,1,94,0,38,16,56,55,0,0
38,3,77,4,38,0,39,38,0,0
37,0,74,0,34,8,37,41,4,0
53,0,86,0,52,0,33,35,2,0
55,0,95,0,46,1,40,49,8,3
66,77,82,0,-40,25,16,123,106,1
38,-5,97,0,38,0,59,59,0,0
56,0,82,0,54,-4,26,28,2,0
56,0,95,0,52,1,40,44,4,3
51,0,86,0,52,14,35,34,0,0
37,0,90,0,28,0,53,62,8,0
55,0,95,0,54,9,40,41,2,0
41,-4,81,0,38,-14,41,43,2,0
41,0,83,3,38,-3,42,44,2,0
37,0,78,0,2,11,42,75,34,0
55,0,77,0,-28,-18,21,105,84,3
46,0,79,1,46,9,33,32,0,0
62,0,109,0,60,-14,48,50,2,0
46,0,83,-1,46,7,37,37,0,0
45,-4,86,0,44,0,42,42,0,0
76,1,80,1,-42,0,4,124,120,4
37,0,97,0,36,11,59,60,2,0
43,-5,77,0,44,16,34,33,0,0
37,0,90,-3,18,0,53,72,20,0
56,5,99,3,38,0,43,60,18,3
41,0,86,-1,42,12,45,44,0,0
55,0,77,-6,-10,0,21,87,66,3
41,0,97,0,38,-4,57,59,2,0
55,0,97,-1,50,0,42,48,6,3
54,1,79,0,54,0,25,24,0,0
45,0,87,-4,44,0,43,43,0,0
37,-1,104,0,18,10,67,86,18,0
48,-1,87,0,46,-7,39,41,2,0
45,0,90,0,46,16,44,43,0,0
45,0,86,0,46,6,41,40,0,0
45,-3,81,1,46,11,36,35,0,0
39,0,80,4,38,0,41,41,0,0
47,0,88,3,46,0,41,41,0,0
43,-5,77,2,44,18,34,34,0,0
46,0,83,0,46,8,37,36,0,0
37,0,78,0,2,3,41,75,34,0
44,0,84,0,44,0,40,40,0,0
56,-5,97,0,54,0,41,42,2,0
51,1,85,0,52,10,34,33,0,0
37,0,79,0,28,-15,42,50,8,0
37,0,81,-1,26,-9,45,55,10,0
56,0,78,-2,26,-4,22,52,30,3
44,4,76,0,44,1,31,32,0,0
45,-5,108,0,44,0,63,64,2,0
37,0,83,8,0,0,47,83,36,0
55,0,77,0,-10,-30,21,87,66,3
66,0,109,0,68,4,43,42,0,0
37,0,76,0,18,-1,40,58,18,0
55,0,78,0,6,-22,23,73,50,3
37,-2,97,0,34,-1,61,64,2,0
85,0,88,0,-2,-5,3,91,88,4
41,0,79,0,42,25,38,37,0,0
37,0,104,0,18,5,66,86,20,0
37,0,77,0,0,-16,40,77,36,0
51,-2,77,0,52,0,26,25,0,0
102,0,103,0,72,23,1,31,30,4
56,0,79,0,54,-27,23,24,2,0
45,-1,79,0,46,17,33,32,0,0
44,5,86,0,42,-13,42,44,2,0
79,-3,83,0,-40,0,4,125,120,4
108,1,109,1,72,8,1,36,36,4
45,0,87,8,46,22,42,41,0,0
49,0,77,0,46,-22,28,30,2,0
49,3,86,0,50,28,37,37,0,0
49,0,102,0,50,0,53,53,0,0
37,0,76,0,34,-12,38,42,4,0
46,0,93,0,44,-27,48,50,2,0
50,5,81,-6,50,0,31,32,0,0
41,-3,83,0,38,-30,41,44,2,0
37,0,76,0,30,8,39,45,6,0
41,0,79,-2,42,21,39,38,0,0
59,1,84,0,60,2,25,24,0,0
76,0,81,-3,-40,20,5,122,118,4
54,-1,79,0,54,0,25,24,0,0
55,-1,97,-6,50,0,42,48,6,3
84,-2,88,-4,0,22,3,88,84,4
77,1,81,1,-42,-22,4,125,120,4
107,3,108,0,72,3,1,36,34,4
55,-4,83,0,54,0,28,29,0,0
37,0,80,0,36,-14,43,44,2,0
43,-2,86,-1,42,0,44,45,2,0
56,4,97,0,44,-7,41,53,12,3
45,-1,82,3,44,-6,37,38,2,0
37,1,90,0,24,1,52,66,14,0
81,1,84,0,-14,-22,3,100,96,4
45,0,82,-2,44,-12,37,38,2,0
55,0,97,0,50,-2,42,48,6,3
51,-1,90,0,50,-17,39,41,2,0
37,0,106,-6,28,0,69,78,8,0
51,0,102,0,52,2,51,50,0,0
48,0,85,0,46,-11,37,39,2,0
45,1,83,0,44,-7,37,39,2,0
40,0,78,6,38,0,38,39,2,0
41,0,97,0,42,12,56,56,0,0
57,0,90,0,56,0,33,33,0,0
37,0,95,5,20,0,58,75,16,0
44,0,81,6,42,-16,38,40,2,0
85,1,88,0,0,0,3,88,84,4
39,3,85,0,38,0,46,46,0,0
80,0,84,0,-24,6,4,110,106,4
55,1,79,0,42,-6,24,37,14,3
37,0,77,0,30,12,40,46,6,0
37,0,76,-1,26,-22,39,50,10,0
41,3,86,0,42,6,45,44,0,0
37,0,79,0,30,2,42,48,6,0
49,0,95,0,50,9,47,46,0,0
52,-5,88,0,52,-1,36,37,0,0
40,0,88,4,38,0,48,50,2,0
43,1,81,1,42,0,38,39,2,0
49,0,79,8,46,-6,30,32,2,0
44,-3,108,0,44,0,63,64,0,0
52,0,88,-1,52,0,36,36,0,0
37,0,77,0,-4,-10,41,83,42,0
56,-1,81,0,56,9,25,24,0,0
37,0,76,0,30,-19,40,45,6,0
37,0,97,0,12,19,59,84,24,0
37,1,79,0,36,0,42,43,0,0
37,-3,79,0,34,14,42,45,4,0
42,0,80,-1,42,0,38,39,0,0
43,-1,79,0,42,-12,36,38,2,0
48,0,94,0,46,-4,46,48,2,0
41,-2,76,0,42,2,35,35,0,0
56,0,97,0,44,-29,41,53,12,3
53,0,82,0,52,-11,29,30,2,0
44,-104,88,0,44,0,44,44,0,0
74,-12,78,-13,-40,3,4,119,116,4
46,3,83,0,44,-17,37,39,2,0
41,0,75,0,38,-18,34,36,2,0
44,0,86,0,42,-19,42,44,2,0
37,0,97,0,10,-8,59,86,28,0
41,0,79,0,42,21,38,37,0,0
51,0,86,-7,52,0,35,35,0,0
37,-1,75,-5,28,-9,38,46,8,0
37,5,80,0,36,0,43,44,2,0
43,-1,84,0,42,-13,41,43,2,0
41,0,84,0,42,17,44,43,0,0
47,5,95,0,46,0,48,49,0,0
56,-2,97,0,44,-17,41,53,12,3
43,0,79,-1,44,18,36,35,0,0
80,2,84,5,-28,0,4,112,108,4
47,2,81,0,46,0,34,34,0,0
37,0,75,0,20,21,38,54,16,0
64,5,112,0,62,0,48,50,2,0
51,0,77,0,50,-19,26,28,2,0
37,0,97,0,36,18,59,60,2,0
41,0,78,8,38,-10,37,39,2,0
55,0,93,0,50,15,37,44,6,3
37,0,107,1,30,0,70,76,6,0
44,-2,80,3,44,7,36,36,0,0
56,0,78,0,12,1,22,65,42,3
46,0,93,0,46,10,48,47,0,0
37,0,105,0,24,5,68,82,14,0
37,0,76,0,36,29,39,39,0,0
48,0,79,6,46,-7,30,32,2,0
37,1,90,0,30,31,53,59,6,0
57,1149,80,0,34,0,23,46,24,5
56,0,108,0,56,28,52,51,0,0
37,-5,106,-2,36,-5,69,69,0,0
45,-2,81,0,46,13,36,35,0,0
37,0,80,0,28,-8,43,52,8,0
55,0,96,-2,54,-3,41,42,2,0
37,0,79,0,28,0,42,51,8,0
55,0,82,-4,-30,17,26,113,86,3
49,1,82,0,46,-2,33,35,2,0
102,0,102,-3,70,-13,1,33,32,4
82,0,86,0,-10,25,3,96,92,4
53,-2,88,0,54,10,35,34,0,0
82,0,86,5,-2,0,4,88,84,4
41,0,79,-1,42,13,38,37,0,0
45,-5,108,-1,44,-10,62,64,2,0
55,0,82,0,-36,10,26,118,92,3
37,0,75,0,26,-13,38,49,12,0
37,0,78,0,2,-27,41,75,34,0
37,0,79,7,2,12,42,76,34,0
37,0,104,0,28,11,66,75,8,0
46,2,86,0,46,1,41,40,0,0
48,1,106,-4,46,0,58,60,2,0
44,-5,83,0,44,6,39,39,0,0
37,0,78,0,8,21,41,70,30,0
41,2,78,0,42,-5,37,37,0,0
41,0,86,0,42,31,45,44,0,0
48,3,77,0,46,0,29,30,2,0
37,0,95,0,20,-13,58,75,16,0
39,-3,80,-6,38,-11,41,41,0,0
37,0,80,0,28,28,43,52,8,0
37,0,80,0,20,-5,43,59,16,0
57,0,91,0,56,0,34,34,0,0
37,0,92,-1,18,4,55,74,20,0
42,0,79,0,42,3,37,37,0,0
42,1,96,0,42,0,54,55,2,0
49,5,79,0,46,-6,31,33,2,0
42,0,77,2,42,0,34,35,2,0
108,1,109,1,72,2,1,36,36,4
37,0,77,1,26,0,40,51,10,0
43,-2,81,8,42,0,38,40,2,0
104,-1,105,-1,72,11,1,33,32,4
44,0,84,-1,44,8,41,41,0,0
53,0,104,0,54,9,51,49,0,0
85,-2,89,0,2,-2,4,86,82,4
43,-5,81,0,44,17,38,37,0,0
43,0,76,-1,42,-12,33,35,2,0
55,2,81,0,54,0,25,26,2,0
56,0,79,0,56,16,23,22,0,0
48,0,83,0,46,0,35,36,2,0
37,0,80,0,34,15,43,46,4,0
55,0,78,0,26,6,23,52,30,3
37,0,81,0,38,4,44,43,0,0
45,-1,86,0,46,27,41,39,0,0
101,-2,102,0,70,-3,1,33,32,4
55,0,96,0,52,-21,41,44,4,3
56,0,76,0,-14,-8,20,92,72,3
49,1,77,0,50,5,28,28,0,0
45,-5,77,0,46,21,31,30,0,0
55,0,77,-2,30,0,21,46,24,3
55,-1,98,5,42,1,42,57,14,3
55,-5,90,0,54,-14,34,35,2,0
37,-1,82,0,36,-24,45,46,2,0
56,2,81,0,-4,15,25,86,62,3
46,0,88,6,44,-26,42,44,2,0
51,4,87,2,52,15,36,35,0,0
37,0,94,0,12,-1,57,81,24,0
38,0,107,3,38,0,69,68,0,0
37,0,77,0,30,25,40,46,6,0
38,-1,91,1,6,0,53,86,32,0
51,-3,86,0,50,-15,36,37,2,0
37,0,95,0,16,20,58,79,22,0
55,0,95,-1,50,0,39,46,6,3
39,-1,77,-2,38,0,38,39,0,0
45,4,77,0,44,0,32,34,2,0
55,0,79,0,18,-20,23,61,38,3
64,0,111,0,62,0,47,49,2,0
43,-1,77,0,42,-5,34,35,2,0
40,2,84,0,38,0,44,45,2,0
37,0,106,-1,36,0,69,70,2,0
37,2,76,0,38,28,39,37,0,0
101,0,102,0,70,-4,1,33,32,4
37,0,77,-1,8,-6,41,70,28,0
41,0,79,0,38,-19,38,40,2,0
104,4,105,4,70,0,1,35,34,4
37,0,76,3,34,12,40,43,2,0
43,-113,76,0,42,0,33,35,2,2
55,0,98,1,52,-13,42,46,4,3
48,0,77,0,50,26,28,28,0,0
37,0,77,0,-20,8,41,98,58,0
55,0,79,0,10,-12,23,68,46,3
43,-2,99,0,42,0,56,58,2,0
56,1,81,0,-4,31,25,86,62,3
82,0,87,2,-40,7,5,128,124,4
101,0,102,0,72,3,1,29,28,4
49,1,83,-7,50,1,33,33,0,0
37,0,79,0,18,31,42,61,18,0
37,0,93,0,12,7,55,80,24,0
45,-5,83,0,46,14,37,36,0,0
55,-1,98,0,42,23,42,57,14,3
56,5,97,2,50,0,41,48,8,3
55,0,77,3,28,-19,22,49,28,3
41,0,87,-1,38,0,46,48,2,0
37,-2,74,0,34,0,37,41,4,0
53,0,83,0,54,19,30,29,0,0
81,3,85,0,-24,0,4,111,108,4
45,0,89,0,46,20,44,42,0,0
55,0,81,0,54,-8,25,26,2,0
37,0,95,4,10,1,57,84,28,0
49,-5,84,1,50,0,35,35,0,0
37,0,79,0,10,25,43,69,26,0
40,0,81,-1,38,0,41,43,2,0
46,0,88,0,46,10,42,41,0,0
42,0,90,0,42,0,48,49,0,0
43,0,80,0,44,21,37,36,0,0
37,0,82,0,38,16,45,43,0,0
45,3,81,0,44,-5,36,37,2,0
43,-1,86,-4,42,0,44,45,2,0
37,2,100,0,34,0,64,67,4,0
39,0,79,-3,38,-5,40,40,0,0
37,0,77,1,34,-30,41,44,2,0
47,0,88,-4,46,0,41,41,0,0
56,0,96,2,50,5,40,47,6,3
56,0,77,0,16,-11,22,62,40,3
37,0,76,-1,36,27,38,39,2,0
53,0,104,3,54,9,51,49,0,0
49,-1,86,0,50,6,38,37,0,0
46,0,86,5,46,2,41,40,0,0
43,0,81,4,42,-10,37,39,2,0
37,0,83,6,8,-8,47,75,28,0
53,0,81,0,54,4,27,26,0,0
37,0,80,0,24,21,43,57,14,0
49,-3,86,0,46,-23,38,40,2,0
37,0,77,-1,36,30,40,41,0,0
49,1,81,0,50,20,33,32,0,0
37,0,78,0,8,9,41,70,30,0
41,0,86,-1,42,0,45,44,0,0
38,4,77,0,38,12,40,39,0,0
56,0,97,0,54,-1,41,42,2,0
43,0,85,-6,42,-5,42,44,2,0
55,0,92,0,-4,9,36,97,60,3
45,0,80,-1,44,0,35,36,0,0
37,0,79,0,8,-11,43,72,28,0
52,0,79,0,54,25,26,24,0,0
38,2,106,0,38,0,68,67,0,0
37,-2,77,0,0,10,40,77,36,0
45,-1,86,4,46,24,41,40,0,0
44,5,84,0,44,16,41,41,0,0
56,0,77,0,-22,-10,21,100,80,3
37,0,75,0,36,-10,37,39,2,0
42,1,108,7,42,0,67,67,0,0
43,-2,81,5,42,-7,38,40,2,0
44,1,78,0,42,-30,34,37,2,0
40,-1,81,1,38,0,41,42,2,0
48,0,106,0,46,0,58,60,2,0
38,-1,83,0,38,4,45,44,0,0
37,0,81,-4,36,0,44,44,0,0
56,0,97,0,50,26,40,48,8,3
38,2,75,0,38,29,37,36,0,0
49,-2,88,0,50,8,39,39,0,0
44,2,78,0,42,-22,34,37,2,0
55,0,98,0,42,-3,42,57,14,3
37,0,91,0,16,-4,53,75,22,0
85,0,88,0,2,26,3,86,82,4
39,-2,83,0,38,0,44,44,0,0
47,0,77,0,46,0,31,31,0,0
42,-3,84,-4,42,0,42,43,0,0
49,-1,81,0,46,-4,33,35,2,0
82,0,85,0,-2,0,3,88,84,4
55,0,95,-1,54,-1,40,41,2,0
56,0,95,-1,44,-30,40,51,12,3
43,0,81,0,44,24,37,37,0,0
41,0,86,-1,42,19,45,44,0,0
80,0,84,0,-36,-3,4,120,116,4
37,0,97,0,36,14,60,61,0,0
42,0,86,6,42,-1,44,44,0,0
80,0,84,2,-24,4,4,110,106,4
49,0,87,-4,50,0,38,38,0,0
37,0,76,4,34,5,40,43,2,0
37,0,75,-7,20,-12,38,54,16,0
37,0,82,0,-2,4,45,85,40,0
37,0,76,1,26,20,39,50,12,0
37,-4,77,0,38,5,39,38,0,0
55,0,97,2,38,0,41,58,16,3
37,0,81,0,20,-6,44,60,16,0
37,1,77,0,36,8,39,41,2,0
45,0,79,0,44,-18,33,35,2,0
50,-2,80,0,50,0,30,31,2,0
37,0,95,0,18,-22,57,77,20,0
55,-1,79,-5,20,-8,23,58,34,3
41,5,79,0,38,0,38,40,2,0
47,0,109,5,46,0,61,62,0,0
56,0,77,0,-4,-23,21,82,62,3
40,0,85,-1,38,0,45,46,2,0
46,0,83,0,44,-26,37,39,2,0
43,-2,89,0,42,-6,46,48,2,0
37,0,75,0,34,9,38,41,2,0
41,0,83,3,42,27,42,42,0,0
55,2,81,0,54,0,26,27,2,0
52,-3,86,0,52,-2,33,34,0,0
102,2,104,2,72,12,1,31,30,4
46,1,83,0,46,8,37,37,0,0
81,0,84,1,-14,-16,4,100,96,4
51,2,86,0,52,8,35,34,0,0
51,0,88,0,52,3,37,37,0,0
37,0,76,0,34,1,39,43,4,0
45,0,80,0,46,26,35,34,0,0
37,0,83,0,-2,-8,47,86,40,0
37,-1,104,0,38,0,67,66,0,0
41,0,84,0,38,-19,44,46,2,0
56,0,77,0,-6,28,21,85,64,3
41,-1,81,-3,42,-5,40,40,0,0
46,0,85,0,46,13,39,39,0,0
48,0,81,0,50,25,33,32,0,0
49,0,81,0,50,26,33,32,0,0
37,0,79,0,36,-17,41,43,2,0
37,0,77,-2,28,0,40,48,8,0
55,0,81,0,-20,19,26,102,76,3
55,0,95,0,54,11,40,41,2,0
49,1,81,0,46,-30,31,34,2,0
37,0,90,14,6,0,53,85,32,0
37,0,98,0,30,-2,61,67,6,0
37,0,83,0,-2,-6,47,86,40,0
43,-1,85,-4,44,-12,42,41,0,0
37,0,83,-4,16,0,46,67,22,0
46,2,81,0,46,1,35,34,0,0
37,-4,76,0,20,0,40,55,16,0
37,0,77,0,18,-30,41,59,18,0
55,0,96,0,52,-2,41,44,4,3
47,3,88,0,46,0,42,42,0,0
37,0,76,7,28,10,40,48,8,0
46,0,88,1,46,2,41,41,0,0
41,-3,106,0,38,-11,65,67,2,0
79,-1,83,0,-42,0,5,127,122,4
44,-4,77,2,44,0,34,34,0,0
37,0,78,0,38,22,41,39,0,0
49,1,81,0,50,1,32,32,0,0
49,-5,83,0,50,5,34,33,0,0
55,0,97,3,46,-18,41,50,8,3
44,0,79,0,44,9,36,35,0,0
56,0,80,0,56,7,24,23,0,0
46,0,85,-3,46,9,39,39,0,0
52,0,86,-2,52,0,35,35,0,0
55,0,82,0,-38,6,26,121,94,3
42,-1,86,1,42,0,45,45,0,0
37,0,76,0,26,-22,39,50,10,0
37,0,77,0,36,20,40,41,0,0
37,0,78,0,24,2,41,55,14,0
85,0,88,-7,6,0,3,83,80,4
55,0,79,0,20,-17,23,58,34,3
50,-1,86,0,50,0,35,37,2,0
43,-1,80,0,44,13,37,36,0,0
37,0,99,0,28,0,62,71,8,0
53,2,81,0,54,2,28,27,0,0
52,0,83,0,52,0,31,32,0,0
57,0,81,7,56,0,24,24,0,0
55,0,95,0,50,-16,40,46,6,3
48,-2,83,0,46,-6,35,37,2,0
83,0,86,0,-4,19,3,92,88,4
43,0,77,0,42,0,35,36,2,0
37,0,76,-5,28,-8,39,47,8,0
53,0,80,0,52,-11,27,28,2,0
49,0,106,-4,50,7,57,57,0,0
51,0,82,-4,50,-3,31,33,2,0
37,0,92,2,12,0,55,79,24,0
37,0,95,0,24,20,58,72,14,0
55,0,77,0,-18,10,21,95,74,3
38,0,78,0,38,4,40,39,0,0
81,3,84,0,-24,0,4,110,106,4
56,2,99,0,50,0,42,49,8,3
56,-2,106,0,56,0,50,49,0,0
37,3,80,0,18,-5,43,62,20,0
49,0,88,-2,46,-7,40,42,2,0
45,1,86,-6,44,-4,40,42,2,0
37,-3,77,0,36,-25,39,41,2,0
44,0,84,0,42,-21,41,43,2,0
49,3,90,2,46,-4,42,44,2,0
45,0,76,0,46,16,31,30,0,0
45,2,81,0,44,0,36,37,0,0
37,0,77,0,2,-6,40,75,34,0
37,1,75,0,36,0,37,39,2,0
46,0,76,0,46,0,29,29,0,0
41,0,80,0,38,-8,39,41,2,0
41,0,79,0,38,-27,38,41,2,0
45,5,82,0,44,0,37,38,0,0
37,-17,77,0,20,0,40,57,16,0
53,0,80,0,52,-6,27,28,2,0
37,0,79,0,-2,-30,42,82,40,0
40,0,87,2,38,0,47,48,2,0
56,0,97,1,50,-5,41,48,6,3
52,0,84,0,52,-3,32,33,0,0
37,0,78,0,20,-14,41,57,16,0
54,-5,82,0,54,0,28,28,0,0
43,0,75,0,42,0,32,34,2,0
78,5,81,0,-40,0,4,123,120,4
55,0,95,-1,50,-5,40,46,6,3
37,0,95,0,10,3,57,84,28,0
45,0,86,0,44,-5,41,42,2,0
44,4,79,2,44,16,36,35,0,0
55,0,98,0,42,-15,42,57,14,3
55,0,77,0,2,-19,22,75,52,3
37,0,83,0,34,9,46,50,4,0
46,3,86,0,44,-28,40,42,2,0
56,0,95,0,46,26,40,49,10,3
37,0,95,0,28,14,58,67,8,0
51,-1,77,0,52,21,26,25,0,0
49,0,84,0,46,-23,36,38,2,0
37,-2,76,0,38,8,39,37,0,0
41,-1,108,-2,42,-3,66,66,0,0
55,2,78,0,42,0,23,37,14,3
47,0,86,-3,46,-5,39,39,0,0
55,-1,98,-3,46,0,42,51,8,3
43,0,83,2,42,0,40,42,2,0
37,3,97,0,36,0,60,61,0,0
50,-4,88,0,50,0,38,39,0,0
53,0,82,0,54,19,29,28,0,0
51,-1,86,0,50,-15,35,37,2,0
37,0,80,0,28,-30,43,52,8,0
55,0,77,0,16,-24,22,62,40,3
48,0,94,0,50,30,46,45,0,0
37,-2,82,-3,34,0,45,48,4,0
46,3,83,0,46,0,37,37,0,0
37,0,79,6,36,-8,42,43,2,0
37,0,104,0,20,-21,67,83,16,0
43,-3,97,0,42,-16,53,55,2,0
55,0,97,0,44,-24,41,53,12,3
37,0,81,0,28,-4,44,52,8,0
56,0,93,1,46,0,37,46,10,3
56,1,97,-2,52,0,41,46,4,3
41,0,86,0,38,-24,45,48,2,0
38,0,82,1,38,0,44,43,0,0
50,4,78,0,50,0,28,29,0,0
49,0,95,1,50,11,47,46,0,0
53,0,88,0,52,-21,35,37,2,0
41,-2,84,0,42,10,43,43,0,0
37,-2,76,0,36,0,39,39,0,0
49,1,81,0,46,-9,33,35,2,0
40,0,86,-3,38,0,45,47,2,0
37,0,83,4,36,-7,45,46,2,0
56,0,96,4,56,0,40,39,0,0
37,0,90,-7,36,0,52,53,2,0
42,-1,81,0,42,0,39,40,2,0
80,2,84,4,-28,0,4,112,108,4
48,2,82,0,46,0,34,35,2,0
37,0,80,0,28,1,43,52,8,0
37,0,78,0,8,-1,42,70,28,0
53,3,83,0,54,26,30,28,0,0
41,0,81,0,38,-14,40,42,2,0
55,4,83,0,54,0,28,29,0,0
53,0,79,0,52,-24,26,27,2,0
37,0,94,0,12,-11,57,81,24,0
49,-1,86,0,50,12,38,37,0,0
57,0,86,1,56,0,29,29,0,0
51,0,86,0,50,-12,36,37,2,0
46,0,81,-1,46,2,35,34,0,0
42,1,88,0,42,0,47,47,0,0
44,-2,87,0,44,0,43,43,0,0
52,-3,81,0,52,-2,29,30,0,0
43,-2,86,0,44,8,42,42,0,0
50,-5,81,0,50,0,31,32,0,0
53,1,82,0,54,18,29,28,0,0
45,1,108,0,44,0,63,64,0,0
37,0,77,2,26,-1,41,52,10,0
46,-2,84,0,46,0,38,38,0,0
37,0,79,0,28,31,42,51,8,0
48,0,86,0,50,21,38,37,0,0
41,0,84,0,38,-17,44,46,2,0
39,-3,108,-1,38,-1,68,69,0,0
54,0,78,-4,54,0,24,24,0,0
39,0,75,0,38,0,36,36,0,0
43,0,77,-2,44,17,34,33,0,0
46,0,81,5,46,0,35,34,0,0
44,2,86,1,42,-19,43,45,2,0
37,0,79,0,36,-11,41,43,2,0
38,5,77,0,38,0,39,38,0,0
55,0,96,0,50,19,41,47,6,3
55,0,93,0,12,0,37,80,42,3
37,0,80,0,38,31,43,41,0,0
37,0,77,0,0,9,41,77,36,0
37,0,80,0,24,-24,43,57,14,0
37,1,90,0,24,3,52,66,14,0
45,1,76,0,44,-2,30,32,2,0
44,0,84,0,44,10,40,40,0,0
37,0,76,0,24,21,39,52,14,0
37,2,100,0,28,0,62,71,8,0
83,0,86,2,-6,0,4,94,90,4
55,0,86,0,54,-4,30,32,2,0
38,0,105,0,38,6,67,66,0,0
37,0,82,0,26,8,45,56,12,0
52,0,81,-4,52,4,30,30,0,0
37,-2,77,0,38,11,39,38,0,0
40,0,77,-1,38,0,37,38,2,0
41,1,77,0,42,6,36,35,0,0
44,0,83,0,44,3,40,39,0,0
52,2,81,0,52,0,29,30,0,0
56,-2,86,0,56,14,30,29,0,0
81,0,85,-3,-24,-5,4,111,108,4
45,1,86,7,44,0,41,42,2,0
37,0,83,0,30,-1,46,52,6,0
56,0,90,3,56,0,33,33,0,0
37,0,75,0,20,30,38,54,16,0
55,0,79,0,12,-6,23,66,42,3
56,0,96,3,42,0,40,55,14,3
55,0,77,0,-18,7,21,95,74,3
44,1,85,0,44,1,41,41,0,0
41,0,77,1,42,2,36,36,0,0
55,0,92,0,34,1,37,59,22,3
38,-6,91,5,6,0,53,86,32,0
37,0,93,0,10,-5,56,83,26,0
55,0,82,0,-20,26,26,103,76,3
56,2,80,0,-2,0,24,83,58,3
75,-47,107,0,62,-2,32,45,12,2
37,0,105,-5,18,0,68,87,18,0
50,1,90,-2,50,0,41,41,0,0
38,1,105,0,36,-10,67,69,2,0
56,0,81,0,54,-29,25,27,2,0
37,0,79,0,20,-23,42,58,16,0
37,0,77,0,8,-22,41,70,28,0
52,2,102,0,52,0,50,51,0,0
37,0,78,0,-2,8,42,81,40,0
56,5,96,0,50,-20,40,47,8,3
44,0,84,0,42,-22,40,43,2,0
47,4,84,-5,46,0,37,38,0,0
