A,B,C,D,E,F,G,H,I,class_label
37,0,76,0,36,12,39,40,2,0
45,4,86,0,46,31,40,39,0,0
54,-1,88,0,54,0,34,34,0,0
102,0,103,1,72,27,1,31,30,4
50,0,78,-4,50,0,29,29,0,0
82,0,86,0,-12,-18,3,99,96,4
56,-3,79,0,56,0,22,22,0,0
41,-5,77,0,42,19,37,36,0,0
49,0,107,5,50,0,58,58,0,0
46,1,77,0,46,1,31,31,0,0
37,0,74,-2,20,-22,37,54,16,0
55,-3,86,0,54,-1,30,32,2,0
44,-4,86,0,44,0,42,42,0,0
59,-2,84,0,60,0,25,24,0,0
39,-1,80,-4,38,-7,41,41,0,0
37,2,79,0,34,0,42,46,4,0
55,-1,98,0,46,-10,42,51,8,3
56,0,81,0,54,-15,25,27,2,0
53,5,79,0,52,-15,26,27,2,0
43,-1,81,-1,42,0,38,39,2,0
56,5,87,-2,54,-19,31,33,2,0
51,0,79,0,50,-30,27,30,2,0
49,0,107,0,50,21,58,58,0,0
51,4,88,0,50,0,37,39,2,0
55,0,95,0,44,-10,40,51,12,3
55,-1,98,0,50,-13,42,49,6,3
56,0,86,0,54,-30,30,32,2,0
41,3,89,-1,38,0,48,50,2,0
49,4,90,2,46,-5,42,44,2,0
43,0,82,0,42,-18,39,41,2,0
48,0,88,-6,46,0,40,41,2,0
50,4,87,0,50,0,37,38,0,0
37,-2,79,0,18,0,42,61,18,0
37,0,76,0,28,19,39,47,8,0
37,5,76,0,36,2,39,40,0,0
55,0,77,-1,10,5,22,67,46,3
53,2,79,0,54,28,26,24,0,0
45,0,86,0,46,20,41,40,0,0
87,3,89,0,8,1,2,81,78,4
54,3,89,0,54,0,35,35,0,0
49,-4,79,0,50,14,31,30,0,0
56,0,81,0,-6,-15,25,89,64,3
37,0,77,1,36,25,40,41,0,0
48,1,77,0,46,0,29,30,2,0
52,-2,88,0,52,0,36,36,0,0
45,4,81,0,46,33,36,35,0,0
41,0,86,0,38,-20,46,48,2,0
37,0,79,0,8,14,42,71,28,0
43,5,81,0,42,0,37,39,2,0
58,-3,108,0,56,0,50,51,2,0
49,0,86,0,50,30,38,37,0,0
41,0,80,0,42,21,39,39,0,0
49,0,88,0,46,-19,40,42,2,0
37,0,76,0,30,7,40,45,6,0
55,0,79,0,24,1,23,55,32,3
43,6,86,0,42,0,43,45,2,0
45,0,88,-1,46,21,42,41,0,0
37,0,78,0,16,9,42,63,22,0
37,0,83,0,38,10,45,44,0,0
102,0,103,0,70,-21,1,33,32,4
37,0,77,2,8,0,40,70,30,0
41,0,88,0,42,23,48,47,0,0
37,0,77,0,28,20,40,48,8,0
38,0,93,0,34,21,55,59,4,0
56,0,107,0,56,26,51,50,0,0
50,-5,87,6,50,0,37,38,0,0
39,0,83,-7,38,0,44,44,0,0
55,0,78,6,10,12,23,68,46,3
37,1,76,0,36,1,39,39,0,0
56,0,107,3,56,0,51,50,0,0
46,0,86,3,46,0,40,40,0,0
37,-1,102,0,36,7,65,66,2,0
56,0,77,0,24,7,22,54,32,3
67,-3,109,-2,68,0,43,42,0,0
40,0,87,1,38,0,47,48,2,0
46,-1,79,0,46,0,34,33,0,0
56,0,98,6,46,-22,42,51,10,3
44,5,86,0,44,1,42,42,0,0
59,2,108,0,56,-3,49,51,2,0
41,0,76,0,38,-30,34,37,2,0
56,0,92,0,54,1,36,38,2,0
45,0,86,1,44,0,42,42,0,0
37,-11,77,0,20,0,40,57,16,0
56,0,79,0,10,24,23,68,46,3
37,0,79,0,10,20,42,69,26,0
56,0,97,0,50,-13,41,48,6,3
49,0,79,0,50,7,30,30,0,0
39,0,86,4,38,0,47,47,0,0
37,0,79,0,20,-13,42,58,16,0
45,-1,79,0,46,13,33,32,0,0
57,-4,86,0,56,0,29,29,0,0
41,0,79,0,42,19,39,38,0,0
42,2,86,8,42,0,43,44,2,0
53,0,81,2,54,0,28,27,0,0
41,0,83,0,42,11,42,41,0,0
55,0,77,0,38,1,22,39,16,3
56,0,78,6,0,0,22,78,56,3
51,-1,81,-2,52,6,30,30,0,0
49,0,86,-1,50,2,38,37,0,0
37,0,92,2,16,0,54,76,22,0
37,0,76,0,18,-19,40,58,18,0
55,0,77,0,-22,0,23,101,78,3
48,0,82,-4,46,0,34,35,2,0
55,0,79,0,24,5,23,55,32,3
55,0,77,0,6,10,22,72,50,3
56,0,85,0,54,-3,29,31,2,0
43,0,81,0,42,-15,37,39,2,0
37,0,77,0,36,-15,41,41,0,0
41,-1,81,0,42,12,41,40,0,0
85,0,88,5,6,0,3,83,80,4
56,0,97,0,44,-26,41,53,12,3
37,0,77,-2,28,-12,40,48,8,0
37,0,77,1,36,0,40,41,0,0
37,0,74,0,28,12,38,46,8,0
66,2,113,0,68,11,46,45,0,0
49,0,78,0,46,-8,29,32,2,0
83,0,86,-1,-4,4,3,92,88,4
43,-1,86,-1,44,15,42,42,0,0
53,0,82,1,54,0,29,28,0,0
55,0,77,0,10,16,22,67,46,3
44,0,84,0,44,12,41,41,0,0
55,0,79,0,24,0,23,55,32,3
105,4,106,2,70,0,1,36,36,4
55,0,92,0,46,-4,37,46,8,3
56,0,96,0,50,-16,40,47,6,3
48,0,81,1,46,0,33,35,2,0
56,0,84,0,56,0,28,27,0,0
55,0,77,0,26,13,21,51,30,3
37,0,80,0,12,-1,43,67,24,0
56,1,93,-3,50,0,37,44,6,3
37,0,76,8,28,0,40,48,8,0
37,0,99,0,30,6,61,68,6,0
55,0,96,0,46,-7,41,50,8,3
49,-2,81,0,50,1,32,32,0,0
37,0,97,0,24,-9,60,73,14,0
51,3,79,0,52,19,27,27,0,0
56,0,97,0,52,-16,41,46,4,3
84,0,88,2,-2,0,4,90,86,4
55,0,93,0,18,5,38,75,38,3
55,0,96,5,46,0,41,50,8,3
51,0,77,0,52,31,26,25,0,0
49,1,77,0,50,12,28,28,0,0
45,0,79,0,44,-11,33,35,2,0
37,0,78,2,16,0,41,63,22,0
51,0,81,0,52,25,30,29,0,0
41,3,86,0,42,14,45,45,0,0
37,3,77,0,34,0,40,44,4,0
48,4,80,0,46,0,32,34,2,0
45,3,83,-4,44,0,38,39,2,0
56,0,97,0,52,-23,41,45,4,3
40,-2,87,0,38,0,47,48,2,0
44,0,81,0,42,-24,37,39,2,0
37,0,81,0,16,6,44,65,22,0
37,-2,75,0,36,-10,37,39,2,0
37,0,106,0,30,1,69,75,6,0
43,-2,86,0,42,-17,43,45,2,0
85,0,88,0,6,9,3,83,80,4
53,0,88,0,52,-17,35,36,2,0
37,0,81,0,36,13,43,44,2,0
49,1,80,0,50,17,31,31,0,0
37,0,97,-4,18,-6,60,79,18,0
56,0,77,0,-12,-3,21,90,68,3
101,0,102,0,72,1185,1,30,28,4
37,0,77,3,28,0,41,49,8,0
45,2,88,0,44,0,43,44,2,0
41,5,86,0,42,11,45,44,0,0
37,0,94,0,10,-5,57,84,26,0
37,0,97,0,26,-24,60,71,12,0
56,-2,84,0,54,-30,28,30,2,0
37,-1,105,0,34,0,68,71,4,0
37,0,96,-7,20,0,59,75,16,0
40,-1,84,0,38,0,44,46,2,0
49,0,81,0,46,-27,32,34,2,0
56,0,84,0,54,-27,28,30,2,0
46,-2,83,0,46,0,36,36,0,0
49,2,83,0,46,-6,34,37,2,0
39,3,93,-2,38,0,54,55,0,0
45,0,87,0,44,-17,42,43,2,0
51,-2,87,0,52,5,36,35,0,0
43,0,84,-2,44,31,41,41,0,0
37,0,77,0,20,6,40,56,16,0
37,0,77,-2,16,-5,41,62,22,0
37,0,76,0,34,2,39,43,4,0
55,-1,98,1,38,-16,42,59,16,3
38,2,79,0,38,8,41,40,0,0
37,0,78,-7,-6,0,41,86,44,0
45,0,87,5,44,-14,42,43,2,0
55,4,85,0,54,0,30,31,0,0
82,-3,86,0,-2,6,4,88,84,4
81,0,84,0,-18,-21,3,103,100,4
37,-1,77,8,20,0,41,57,16,0
56,0,78,0,44,9,22,34,12,3
37,-1,106,155,34,-7,69,72,4,0
38,-1,83,0,36,-27,45,47,2,0
37,0,80,0,24,-4,43,57,14,0
55,0,77,0,0,2,22,77,56,3
53,0,88,0,52,-2,35,36,2,0
52,-5,86,0,52,-8,33,34,0,0
49,3,83,0,50,3,33,33,0,0
37,0,104,0,24,-6,66,80,14,0
41,0,86,4,42,1,45,45,0,0
104,5,105,6,72,9,1,33,32,4
56,5,77,0,16,0,22,62,40,3
56,0,80,0,56,13,24,23,0,0
37,0,79,0,26,-6,42,53,12,0
40,4,102,0,38,0,61,63,2,0
48,0,86,-1,46,-1,39,40,2,0
56,0,80,1,-4,0,24,85,62,3
55,-1,78,0,10,0,23,68,46,3
37,0,81,0,16,9,44,65,22,0
50,0,81,-2,50,-3,31,32,0,0
56,0,85,0,56,4,29,28,0,0
58,1,91,0,56,0,33,34,0,0
38,3,96,0,38,15,58,57,0,0
40,0,78,-7,38,0,38,39,2,0
45,0,89,2,46,20,44,42,0,0
37,0,78,0,2,-18,42,75,34,0
56,0,81,-1,-12,-6,25,94,68,3
45,-1,84,0,44,-14,38,40,2,0
39,1,93,6,34,2,55,60,6,0
83,1,86,0,-2,0,3,88,86,4
37,0,76,0,36,-24,39,40,2,0
41,-1,79,-3,38,-21,38,40,2,0
51,0,86,0,52,11,35,35,0,0
43,0,82,0,42,-8,39,41,2,0
43,-3,86,0,44,17,43,42,0,0
49,0,88,0,50,16,39,39,0,0
37,0,76,0,20,-10,39,55,16,0
43,0,76,0,44,25,33,32,0,0
49,4,84,0,50,3,35,35,0,0
46,-3,87,0,46,0,41,41,0,0
44,0,86,1,44,12,42,42,0,0
51,-2,90,0,52,4,38,38,0,0
37,0,93,0,12,-6,55,80,24,0
54,5,79,1,54,0,25,25,0,0
41,0,81,0,42,21,41,40,0,0
43,0,81,2,42,-5,38,40,2,0
55,-1,86,0,54,-11,30,32,2,0
44,0,75,-3,44,9,31,31,0,0
39,-3,86,0,38,0,46,47,0,0
37,0,81,-3,-4,0,45,86,42,0
55,0,79,-2,26,-4,23,53,30,3
58,0,87,8,56,0,30,30,0,0
58,2,84,0,56,0,26,27,0,0
56,1,81,0,54,-13,25,27,2,0
52,0,88,2,52,0,36,36,0,0
83,-2,86,-2,-4,0,3,92,88,4
37,-5,100,0,34,0,64,67,2,0
37,0,81,0,20,-9,44,60,16,0
48,0,87,0,46,-2,39,41,2,0
85,1,88,0,0,29,3,88,84,4
39,-4,91,0,6,5,52,86,34,0
55,0,99,2,50,14,43,49,6,3
37,0,77,0,2,24,40,74,34,0
55,2,79,0,54,0,24,25,2,0
42,2,80,0,42,0,38,39,0,0
49,0,81,0,50,15,33,32,0,0
55,4,71,-2,0,0,16,71,56,3
56,0,90,2,56,0,33,33,0,0
56,1,97,0,54,10,41,43,2,0
51,0,79,0,50,-10,27,30,2,0
37,0,80,0,8,7,43,72,30,0
44,2,78,-3,44,0,34,34,0,0
51,1,83,0,50,-4,32,33,2,0
44,0,90,-2,44,1,46,46,0,0
56,0,78,0,44,13,22,34,12,3
37,0,104,-11,28,0,67,75,8,0
37,0,107,15,26,-1,70,81,12,0
37,0,105,0,24,18,68,82,14,0
37,0,107,0,38,25,69,68,0,0
40,2,88,0,38,0,48,50,2,0
49,0,106,-6,46,-8,58,60,2,0
49,0,89,4,50,23,40,40,0,0
55,0,96,0,54,11,41,42,2,0
37,0,78,0,6,-11,41,73,32,0
57,0,81,6,56,0,24,24,0,0
57,-3,87,0,56,0,30,30,0,0
41,-5,77,0,42,0,36,35,0,0
55,0,95,-7,44,5,40,51,12,3
37,0,76,0,26,22,39,50,12,0
55,0,96,0,42,27,41,55,14,3
45,-1,77,0,44,0,33,34,0,0
37,0,76,0,26,-3,40,50,10,0
47,0,89,1,46,0,42,42,0,0
56,0,97,0,54,8,41,42,2,0
55,0,77,-4,16,0,21,61,40,3
37,0,81,-7,30,0,45,50,6,0
56,0,92,0,50,21,36,43,6,3
44,-2,92,-5,44,0,47,48,0,0
41,0,86,-6,42,20,46,45,0,0
55,0,95,0,52,-27,40,44,4,3
55,0,77,-2,-4,136,21,82,60,3
55,1,72,-4,0,0,17,72,56,3
38,1,92,0,28,20,54,64,10,0
55,0,97,-1,46,0,42,51,8,3
46,0,82,3,46,0,36,35,0,0
49,3,78,0,50,25,29,29,0,0
37,0,79,0,10,10,42,69,26,0
45,0,83,0,46,24,38,37,0,0
38,0,76,0,36,-27,38,40,2,0
37,0,75,0,26,-2,38,49,10,0
43,5,76,0,42,0,32,34,2,0
48,0,87,0,46,-5,39,41,2,0
48,-3,84,0,46,0,37,38,2,0
81,0,84,0,-22,-8,4,108,104,4
55,3,84,0,56,31,29,28,0,0
45,0,79,0,46,31,33,32,0,0
41,0,76,0,38,-7,35,37,2,0
56,0,79,-1,-22,6,24,103,80,3
45,2,86,0,44,-5,40,42,2,0
38,4,102,0,36,-3,64,66,2,0
53,3,81,0,52,-6,28,30,2,0
48,-1,81,0,46,-11,33,35,2,0
37,0,76,0,24,-23,39,52,14,0
37,0,79,6,-2,0,41,81,40,0
37,0,98,1,30,-16,61,67,6,0
41,-4,83,0,42,1,42,42,0,0
38,3,77,0,38,21,39,38,0,0
37,0,80,-3,20,-6,43,59,16,0
44,0,81,5,44,0,37,37,0,0
41,3,77,0,42,12,36,36,0,0
37,0,78,0,0,4,42,78,36,0
37,-4,79,0,-2,0,42,81,40,0
55,0,90,-3,54,0,36,36,0,0
37,0,76,0,34,10,39,43,4,0
106,-3,108,0,70,0,2,38,36,4
37,0,78,0,-4,19,42,83,42,0
53,0,102,0,54,8,49,48,0,0
55,0,93,1,54,0,37,39,2,0
79,0,83,0,-32,-15,4,117,112,4
38,5,76,0,36,-27,37,39,2,0
51,-3,79,0,52,23,28,27,0,0
37,0,76,5,36,0,39,40,0,0
55,0,92,0,-2,-6,36,94,58,3
37,0,105,0,34,17,68,71,4,0
57,0,79,0,56,0,23,23,0,0
37,0,83,0,16,16,46,67,22,0
45,0,87,0,44,-6,42,43,2,0
37,0,77,0,34,-11,40,44,4,0
49,-3,81,0,46,-27,33,35,2,0
82,0,86,-2,-40,11,4,128,124,4
55,0,93,-2,18,0,38,75,38,3
55,-5,81,0,-22,-11,26,105,78,3
56,-1,86,-4,56,5,30,29,0,0
49,1,78,0,50,0,29,29,0,0
37,0,79,-1,10,-5,43,69,26,0
37,0,96,0,30,-15,59,65,6,0
55,0,77,0,-30,-1,22,108,86,3
56,0,96,0,36,8,40,60,20,3
43,0,79,0,44,24,36,35,0,0
46,0,86,0,44,-25,40,42,2,0
44,0,77,0,42,-19,33,35,2,0
50,0,83,-3,50,-4,32,33,2,0
56,-1,107,0,56,2,51,50,0,0
50,4,88,0,50,0,38,39,2,0
37,0,78,0,18,-14,42,60,18,0
46,0,81,0,44,-22,35,37,2,0
56,2,96,0,54,31,40,42,2,0
55,1,85,0,54,0,30,31,0,0
43,0,86,-1,44,24,42,42,0,0
55,0,79,0,24,11,23,55,32,3
37,0,77,0,20,23,41,57,16,0
48,0,77,-6,46,0,29,31,2,0
49,-1,81,0,46,-20,33,35,2,0
37,0,78,-1,16,7,41,63,22,0
55,0,88,0,54,0,34,34,0,0
47,0,86,0,46,-1,39,40,0,0
44,5,76,0,42,-7,32,34,2,0
46,3,86,0,46,2,41,40,0,0
37,0,83,0,-2,-4,47,86,40,0
58,0,85,0,56,0,27,28,2,0
49,4,83,0,50,4,34,34,0,0
56,-1,95,0,52,0,40,44,4,3
37,0,101,5,30,15,64,70,6,0
37,0,76,-7,26,0,39,50,12,0
37,0,103,0,26,2,66,77,12,0
45,-1,80,0,46,7,35,34,0,0
48,-2,81,0,46,-2,33,35,2,0
37,-2,76,0,36,-10,38,39,2,0
37,0,100,-3,28,0,64,72,8,0
37,0,83,2,36,-2,45,46,2,0
45,0,82,0,44,-9,37,38,2,0
44,4,81,6,44,6,37,37,0,0
37,0,81,0,26,21,45,55,10,0
40,0,80,0,38,-4,40,41,2,0
37,0,77,3,34,-12,41,44,2,0
55,0,108,2,54,-2,53,54,2,0
37,0,90,22,6,0,53,85,32,0
48,0,82,0,46,-6,34,35,2,0
41,1,77,0,38,-14,36,38,2,0
81,1,84,0,-12,16,3,97,94,4
37,1,82,0,36,0,45,46,0,0
48,3,79,1,46,0,30,32,2,0
55,6,79,0,42,0,24,37,14,3
45,-1,81,0,44,0,36,37,0,0
50,-3,77,1,50,0,26,28,2,0
85,0,88,-2,2,-5,3,86,82,4
37,0,76,0,34,28,39,42,2,0
45,-3,81,0,46,9,36,35,0,0
55,0,77,-7,-22,0,22,100,78,3
37,0,93,0,16,3,55,77,22,0
37,0,82,0,36,-14,45,46,2,0
56,0,95,-7,50,0,40,46,6,3
56,0,77,0,-6,1,21,85,64,3
37,0,83,0,12,-1,46,70,24,0
37,0,80,0,10,7,43,70,26,0
47,0,79,2,46,0,33,33,0,0
38,2,76,-3,38,-5,37,37,0,0
51,1,81,0,52,27,30,30,0,0
37,0,103,0,18,-5,66,85,18,0
104,5,105,0,70,-30,1,35,34,4
56,0,96,-5,52,-6,40,44,4,3
43,0,81,0,44,26,37,37,0,0
55,0,95,-1,42,-9,40,54,14,3
66,1,113,0,68,16,47,45,0,0
37,0,77,2,36,2,40,41,0,0
39,0,76,1,38,0,37,37,0,0
56,2,79,0,26,0,23,53,30,3
39,0,81,3,38,0,41,42,0,0
104,-3,105,-2,70,-17,1,35,34,4
43,-1,79,0,42,-8,35,37,2,0
41,3,75,0,42,19,34,34,0,0
58,-5,108,0,56,0,50,51,2,0
37,0,76,0,34,-15,38,42,4,0
56,0,96,0,54,-5,40,42,2,0
37,0,81,-3,34,0,45,48,2,0
53,0,102,0,52,-26,49,50,2,0
55,-1,77,0,46,0,22,31,8,3
55,0,77,0,36,-16,22,41,20,3
37,0,79,0,28,14,42,50,8,0
55,-1,92,-3,24,-7,37,69,32,3
48,0,77,-3,46,0,29,31,2,0
46,1,81,0,44,-24,35,37,2,0
55,0,96,-6,46,0,41,50,8,3
46,0,86,0,46,22,41,40,0,0
42,-5,108,0,42,0,66,67,0,0
54,5,77,0,-22,0,24,101,78,3
54,0,102,-7,54,0,49,48,0,0
46,2,93,5,46,0,47,46,0,0
44,0,76,0,42,-14,32,35,2,0
43,-3,79,0,42,-16,35,37,2,0
49,-5,78,0,50,2,29,29,0,0
40,0,86,0,38,-4,46,48,2,0
56,0,76,0,-10,-15,20,86,66,3
55,0,82,0,-40,8,26,123,96,3
44,0,88,6,42,-25,44,46,2,0
56,0,79,0,54,-16,23,24,2,0
37,-13,75,0,28,16,38,46,8,0
41,0,78,0,42,25,37,37,0,0
55,0,82,4,-12,-2,26,95,68,3
56,0,79,8,0,0,23,79,56,3
50,22,79,0,42,0,29,37,8,1
37,0,80,6,12,26,43,67,24,0
46,0,78,0,44,-23,32,34,2,0
85,0,88,0,2,3,3,86,82,4
55,-5,72,1,0,0,17,72,56,3
49,-5,101,0,50,0,52,52,0,0
77,-1,81,0,-40,24,4,123,118,4
55,-3,77,0,-4,0,21,82,60,3
46,0,87,0,44,-25,41,43,2,0
37,0,78,6,36,23,41,42,0,0
45,0,74,5,44,0,29,30,2,0
37,-1,75,0,20,0,38,54,16,0
37,0,104,-18,28,0,67,75,8,0
37,0,79,0,6,2,42,74,32,0
46,-1,75,-2,46,-3,29,28,0,0
37,0,78,0,2,7,42,75,34,0
37,-1,106,0,36,24,68,69,2,0
48,-1,86,-2,46,0,39,40,2,0
46,1,81,0,46,2,35,35,0,0
50,-1,83,2,50,0,33,33,0,0
37,0,77,0,36,683,39,41,2,0
41,0,83,2,38,-4,42,44,2,0
42,-2,83,0,42,0,42,42,0,0
37,-11,75,0,26,-18,38,49,12,0
55,0,77,0,10,-30,21,66,46,3
37,0,104,0,18,14,66,86,20,0
56,1,76,11,-4,0,20,81,62,3
49,0,95,-3,46,-24,46,48,2,0
56,0,97,0,52,17,41,45,4,3
56,0,83,0,56,19,27,26,0,0
56,-3,86,0,54,-27,30,32,2,0
49,3,80,0,46,-4,31,34,2,0
42,0,84,-1,42,-2,42,43,2,0
43,0,81,-1,42,0,37,39,2,0
45,5,84,0,44,0,39,41,2,0
38,-3,90,0,6,0,52,85,34,0
48,-2,77,0,50,27,28,28,0,0
41,0,79,-5,42,2,38,37,0,0
46,-1,86,8,46,0,40,39,0,0
56,0,81,0,56,19,25,24,0,0
44,0,85,-2,44,0,41,41,0,0
43,0,77,3,42,0,34,36,2,0
37,0,76,6,30,8,40,45,6,0
56,0,78,-1,6,-2,22,73,50,3
49,1,88,-1,46,-4,40,42,2,0
47,-1,86,0,46,0,39,39,0,0
55,2,77,0,26,-1,22,52,30,3
56,0,76,0,-10,31,20,86,66,3
38,1,102,0,38,20,64,63,0,0
45,0,78,0,44,-17,33,34,2,0
53,-1,83,0,52,-21,30,32,2,0
55,0,77,0,-28,17,22,106,84,3
37,0,75,0,18,-30,38,57,18,0
48,0,84,0,46,-3,36,37,2,0
41,2,81,0,42,15,39,39,0,0
50,0,86,0,50,-1,36,37,2,0
50,-2,91,0,50,0,40,42,2,0
37,0,107,0,28,1,69,78,8,0
37,0,77,5,28,-16,41,49,8,0
52,-5,88,4,54,28,35,33,0,0
83,0,86,0,-4,31,3,92,88,4
55,0,99,0,46,-30,43,52,8,3
37,0,96,-2,12,0,59,83,24,0
37,0,76,0,34,0,39,42,4,0
52,4,87,2,52,0,35,35,0,0
47,-2,79,0,46,0,31,32,0,0
38,3,77,0,38,10,40,39,0,0
41,-5,76,0,42,0,34,34,0,0
37,0,84,0,24,6,47,61,14,0
43,0,80,-2,42,-7,37,39,2,0
56,1,77,2,-4,0,21,82,62,3
44,3,84,-1,44,15,41,41,0,0
56,0,77,0,-2,-25,21,79,58,3
41,0,82,-1,38,-9,41,43,2,0
45,0,83,1,44,-6,37,39,2,0
43,0,85,0,44,19,42,41,0,0
37,0,77,0,36,-4,40,41,2,0
45,-4,87,0,44,0,43,43,0,0
51,1,110,5,50,0,59,61,2,0
48,0,87,-3,46,0,39,41,2,0
37,0,93,0,28,25,55,64,8,0
55,0,96,0,50,-20,41,47,6,3
37,0,79,-2,26,0,42,54,12,0
55,-4,84,0,54,-1,28,30,2,0
46,-1,77,2,46,0,31,31,0,0
59,0,86,0,60,3,28,27,0,0
56,1,96,6,46,0,40,50,10,3
79,0,83,0,-46,-15,4,130,126,4
41,1,77,0,42,11,36,36,0,0
43,-1,77,0,42,-6,34,35,2,0
46,-2,88,3,46,0,41,41,0,0
57,-1,88,-5,56,0,31,31,0,0
47,-1,88,-1,46,0,40,41,0,0
47,-5,75,-1,46,0,28,28,0,0
50,0,80,1,50,0,30,31,0,0
48,4,83,0,46,0,35,36,2,0
43,0,84,-3,42,-7,41,43,2,0
37,0,77,0,36,23,40,41,0,0
51,-2,86,0,50,-15,36,37,2,0
79,-3,83,-4,-40,5,4,124,120,4
44,1,81,0,44,7,37,37,0,0
56,-2,86,0,54,-28,31,32,2,0
55,0,93,2,20,0,38,73,34,3
37,0,76,0,20,-22,39,55,16,0
85,-1,88,0,6,0,3,83,80,4
56,0,96,-1,52,-4,40,44,4,3
37,0,93,0,10,0,56,83,26,0
55,5,89,0,54,0,34,35,2,0
43,0,76,0,42,-24,33,35,2,0
84,-3,88,3,-2,0,4,91,88,4
45,1,102,0,44,-3,57,58,2,0
37,0,76,0,36,22,40,40,0,0
49,0,106,0,50,0,56,57,0,0
41,0,81,-2,38,0,40,42,2,0
53,-1,81,0,54,6,27,26,0,0
57,-1,80,-1,56,0,23,23,0,0
56,-1,83,0,56,3,27,26,0,0
55,0,92,0,26,-4,36,66,30,3
48,-1,95,0,46,-7,47,49,2,0
40,0,80,-2,38,-3,40,41,2,0
37,0,80,0,6,-14,43,75,32,0
37,0,78,-1,2,7,41,75,34,0
46,2,87,0,46,8,41,41,0,0
43,0,86,-1,42,-7,43,45,2,0
55,0,93,0,46,-6,37,46,8,3
56,0,77,0,18,17,22,59,38,3
53,0,85,0,54,27,32,31,0,0
49,0,83,0,46,-2,34,37,2,0
37,0,77,0,26,-18,40,51,10,0
85,0,88,-11,0,0,3,88,84,4
56,2,77,-7,44,0,22,34,12,3
53,0,79,0,52,-9,26,27,2,0
51,3,87,1,52,12,36,35,0,0
55,0,93,-3,18,0,38,75,38,3
37,-1,77,0,34,-13,40,43,4,0
37,0,79,0,12,-2,42,66,24,0
37,0,75,-1,24,0,38,52,14,0
37,0,83,0,38,31,45,44,0,0
50,-4,81,0,50,0,31,32,2,0
45,4,87,0,44,-4,42,43,2,0
37,0,99,0,30,12,61,68,6,0
50,-1,85,2,50,0,35,36,0,0
62,0,110,2,62,0,48,48,0,0
55,-2,98,-7,46,-10,42,51,8,3
37,3,78,0,16,1,41,63,22,0
55,-1,81,0,54,-4,26,27,2,0
55,0,96,0,54,5,41,42,2,0
43,0,88,0,44,23,44,44,0,0
37,0,77,6,34,-16,40,43,2,0
45,0,88,2,44,0,43,44,2,0
37,0,90,0,30,8,53,59,6,0
77,-3,81,0,-40,73,4,123,118,4
45,-2,81,0,44,-9,35,37,2,0
104,0,105,0,72,4,1,33,32,4
81,0,84,0,-12,3,3,97,94,4
55,0,97,0,50,-26,41,48,6,3
55,0,77,-6,10,5,22,67,46,3
44,0,91,-5,44,0,47,47,0,0
47,0,81,3,46,0,34,35,0,0
37,0,77,0,36,-19,40,41,2,0
49,0,85,3,50,0,36,36,0,0
38,-1,76,8,38,0,38,37,0,0
37,0,97,0,36,27,59,60,2,0
55,0,77,0,-6,-17,21,85,64,3
37,-2,79,0,38,13,41,40,0,0
37,0,106,575,34,-3,69,72,4,0
49,0,83,0,50,4,33,33,0,0
41,-3,81,0,38,-19,40,42,2,0
51,0,81,5,50,0,30,32,2,0
56,0,81,0,54,-28,25,27,2,0
37,0,76,-6,28,7,39,47,8,0
55,0,95,-1,52,-4,40,44,4,3
50,0,91,0,50,0,40,42,2,0
56,3,97,5,44,16,41,53,12,3
41,0,80,0,38,0,39,41,2,0
37,0,78,0,16,8,41,63,22,0
46,0,86,0,46,3,41,40,0,0
55,-1,81,-6,54,-8,26,27,0,0
45,0,87,0,46,8,42,41,0,0
58,0,86,1,56,0,29,30,0,0
56,0,96,4,44,-4,40,52,12,3
51,-4,109,0,50,-18,59,60,2,0
37,0,95,-4,24,-3,58,72,14,0
39,0,85,-5,38,0,46,46,0,0
55,0,79,0,10,-6,23,68,46,3
56,4,97,-3,50,-3,40,48,8,3
37,0,79,7,6,0,42,74,32,0
37,0,80,-2,-2,0,43,83,40,0
55,0,77,1,-18,8,21,95,74,3
37,0,80,1,2,0,43,77,34,0
65,-3,109,0,64,0,45,45,0,0
55,0,96,0,44,0,41,52,12,3
37,-1,76,0,30,0,39,45,6,0
55,0,96,0,52,-29,41,44,4,3
43,0,81,0,42,-20,37,39,2,0
45,0,79,0,46,30,33,32,0,0
41,0,83,0,38,-25,41,44,2,0
57,2,79,0,56,0,22,23,0,0
37,0,76,0,26,-13,39,50,12,0
55,0,92,0,-4,-1,36,97,60,3
55,0,96,2,42,-8,41,55,14,3
37,0,84,0,26,1,47,58,12,0
45,-1,81,-3,46,-8,36,35,0,0
37,0,83,0,12,-2,46,70,24,0
45,0,75,-1,44,-1,30,31,2,0
38,1,76,0,38,3,37,37,0,0
43,0,86,0,44,24,42,42,0,0
45,0,76,-2,44,0,31,32,0,0
47,2,86,-7,46,0,39,39,0,0
53,0,79,0,54,2,25,24,0,0
37,-2,75,0,18,-18,38,57,18,0
55,0,76,214,-22,7,21,99,78,3
41,0,82,0,38,-21,41,43,2,0
37,0,105,0,30,-9,68,74,6,0
37,-1,97,0,38,17,60,59,0,0
53,0,86,-2,54,0,32,32,0,0
102,6,103,3,70,-6,1,33,32,4
56,0,97,0,52,3,41,46,4,3
55,0,78,1,46,0,23,32,8,3
49,0,83,-4,50,0,33,33,0,0
56,2,87,0,54,-16,31,33,2,0
