A,B,C,D,E,F,G,H,I,class_label
85,2,88,0,6,7,3,83,80,4
48,0,84,-5,46,0,36,37,2,0
45,0,83,0,46,5,38,37,0,0
37,0,75,0,26,-3,38,49,12,0
37,0,82,2,-2,14,45,85,40,0
55,0,81,-2,-18,-25,26,99,74,3
48,0,88,4,46,0,40,42,2,0
47,-2,82,-6,46,-10,34,35,0,0
56,0,78,-1,26,-3,22,52,30,3
56,0,92,0,50,-26,36,43,6,3
45,0,87,0,46,21,42,41,0,0
55,0,79,0,16,-7,23,63,40,3
55,0,78,-1,18,0,23,60,38,3
37,0,76,8,28,26,39,47,8,0
42,2,108,-1,42,-1,66,66,0,0
37,0,95,0,20,0,58,75,16,0
41,3,82,0,38,-26,41,43,2,0
80,5,84,0,-28,0,4,112,108,4
46,1,79,0,44,-12,33,35,2,0
37,0,95,0,18,24,58,77,18,0
45,1,93,0,44,0,48,50,2,0
37,0,77,0,16,-13,41,62,22,0
51,0,81,-3,52,21,30,30,0,0
48,0,86,2,46,0,38,40,2,0
42,0,82,5,42,0,40,41,0,0
37,0,78,0,26,-2,42,52,10,0
56,2,84,0,56,25,28,27,0,0
55,0,95,-1,42,0,40,54,14,3
46,0,93,0,46,0,47,46,0,0
46,-4,81,0,46,0,35,35,0,0
42,0,86,4,42,0,44,45,0,0
104,0,106,0,72,12,1,33,32,4
40,5,79,0,38,0,39,41,2,0
55,0,77,0,-28,-3,22,106,84,3
46,-5,77,-4,46,0,31,30,0,0
37,-1,79,0,26,3,42,53,12,0
80,-1,84,0,-14,0,4,99,96,4
43,0,81,1,42,-3,37,39,2,0
55,0,78,0,10,-30,23,68,46,3
43,0,85,0,42,-14,42,44,2,0
53,-2,83,0,54,0,30,29,0,0
37,3,75,0,34,2,37,41,4,0
45,0,88,-3,44,-53,42,44,2,0
55,0,78,0,46,17,23,32,8,3
38,0,109,0,38,16,72,71,0,0
55,1,79,0,54,0,23,24,2,0
55,0,95,-5,42,0,40,54,14,3
44,2,108,-1,44,7,64,64,0,0
56,0,77,0,46,16,22,31,10,3
41,0,88,-1,38,-6,48,50,2,0
53,0,81,0,52,-11,28,30,2,0
53,1,79,0,52,-11,26,27,2,0
42,-2,86,0,42,0,44,45,0,0
43,2,83,0,42,0,40,42,2,0
38,1,79,0,38,0,41,40,0,0
37,0,81,0,12,-5,44,68,24,0
46,0,86,0,44,-30,40,42,2,0
53,1,80,0,52,-5,27,28,2,0
45,4,90,0,44,-4,44,46,2,0
81,0,86,0,-24,-7,4,112,108,4
56,0,97,0,46,-22,41,50,10,3
41,0,80,0,42,16,39,39,0,0
48,0,86,0,46,-7,38,40,2,0
37,0,76,4,28,-1,40,48,8,0
54,0,102,0,54,0,49,48,0,0
53,-1,77,0,54,5,25,23,0,0
37,0,75,0,26,-11,38,49,12,0
48,0,80,0,46,0,32,34,2,0
41,0,79,-4,42,2,38,37,0,0
46,0,76,1,46,5,30,29,0,0
37,-1,75,0,26,-1,38,49,10,0
50,-1,106,0,50,0,57,57,0,0
37,0,77,-1,8,-7,41,70,28,0
41,0,79,-1,42,6,38,37,0,0
37,-3,79,0,18,0,42,61,18,0
37,0,77,0,24,-22,40,54,14,0
56,0,97,-1,50,10,41,48,6,3
41,-1,77,0,42,16,36,35,0,0
47,-1,108,-6,46,0,61,62,0,0
51,1,83,0,52,13,31,31,0,0
37,5,80,0,30,-14,43,49,6,0
41,1,102,0,38,0,61,63,2,0
51,0,78,0,52,13,27,26,0,0
52,0,77,0,52,0,25,25,0,0
49,0,101,0,46,-30,52,55,2,0
53,0,102,-5,54,7,48,48,0,0
37,0,95,0,8,-5,58,87,30,0
37,0,78,0,12,-1,41,65,24,0
37,0,104,-3,34,0,67,71,4,0
42,0,79,6,42,0,37,38,2,0
102,5,103,4,70,-22,1,33,32,4
56,0,81,0,-10,12,25,92,66,3
42,0,82,6,42,0,40,41,0,0
104,-4,105,-3,70,0,1,35,34,4
48,-3,80,0,46,-5,32,34,2,0
38,3,76,0,38,5,38,37,0,0
56,-5,98,0,44,4,42,54,12,3
55,1,81,4,54,0,25,26,2,0
37,0,96,0,12,-4,59,83,24,0
49,0,82,0,46,-23,33,35,2,0
42,5,102,1,42,0,60,61,2,0
52,0,83,0,52,-6,30,31,0,0
37,0,104,-8,28,0,67,76,8,0
55,0,76,-1,-12,-6,21,89,68,3
102,0,103,-1,72,16,1,31,30,4
41,0,81,1,42,1,39,39,0,0
52,1,79,3,52,0,27,27,0,0
55,2,86,0,54,0,32,32,0,0
37,0,79,0,24,-11,42,55,14,0
55,0,77,0,12,22,21,64,42,3
56,1,92,0,54,21,36,38,2,0
51,0,87,0,52,2,36,35,0,0
44,2,82,0,44,0,38,38,0,0
84,0,86,-3,-2,0,3,89,86,4
37,0,79,0,34,16,42,45,4,0
53,0,84,0,54,27,31,30,0,0
45,-3,108,0,44,0,63,64,0,0
46,0,77,0,46,3,31,30,0,0
49,0,86,-2,46,-19,38,40,2,0
49,2,102,0,50,20,53,53,0,0
40,-3,82,0,38,0,42,43,2,0
55,0,77,0,12,-13,22,65,42,3
84,3,88,0,6,0,4,83,80,4
47,-2,100,0,46,0,53,54,0,0
47,2,93,0,46,0,46,47,0,0
59,0,84,0,60,2,25,24,0,0
37,0,79,4,36,-4,42,43,2,0
55,0,78,0,8,-30,23,70,48,3
106,-1,107,-2,70,-30,1,37,36,4
52,3,87,2,52,0,35,35,0,0
42,4,108,1,42,0,66,67,0,0
37,1,83,0,30,-24,47,52,6,0
55,-1,81,0,-10,0,26,92,66,3
37,0,76,0,26,4,40,50,10,0
37,0,79,0,-2,0,41,81,40,0
59,-4,84,0,56,-20,25,27,2,0
42,-3,86,3,42,0,44,44,0,0
49,0,88,0,50,17,40,39,0,0
44,0,76,0,44,2,31,32,0,0
49,1,102,0,50,0,53,53,0,0
51,0,87,0,50,-22,36,38,2,0
48,0,82,-2,46,-6,34,35,2,0
46,-5,76,-2,46,0,30,30,0,0
56,0,91,0,-2,31,35,93,58,3
49,0,88,5,46,-6,40,42,2,0
45,0,85,0,46,22,40,39,0,0
55,0,77,0,16,-13,22,62,40,3
38,-2,78,0,-2,-2,40,81,40,0
46,0,86,-1,46,1,40,39,0,0
50,-3,83,0,50,0,34,34,0,0
48,0,83,8,46,0,35,36,2,0
46,0,83,-1,44,-25,37,39,2,0
55,0,79,8,24,6,24,56,32,3
54,3,89,5,54,0,35,35,0,0
46,3,83,0,46,13,37,36,0,0
50,0,85,-4,50,0,35,36,0,0
41,0,79,-7,38,0,39,41,2,0
55,-2,77,0,0,0,22,77,56,3
47,0,78,-7,46,0,31,32,0,0
43,0,83,0,44,24,40,39,0,0
46,0,88,3,46,5,42,41,0,0
41,0,83,0,42,7,41,41,0,0
51,-5,80,-2,50,-34,29,31,2,0
44,-4,100,0,44,0,56,56,0,0
48,0,89,0,46,0,41,42,2,0
37,0,79,0,0,-14,42,79,36,0
44,1,83,-3,44,6,39,39,0,0
37,-8,76,0,36,0,39,40,2,0
55,-4,87,0,54,-11,32,33,2,0
46,0,82,0,44,-14,36,38,2,0
46,0,87,0,46,9,41,41,0,0
42,5,85,0,42,0,43,44,2,0
53,0,79,0,54,6,26,24,0,0
37,0,103,0,34,6,66,69,4,0
49,0,107,0,46,-25,58,60,2,0
37,0,97,0,10,-17,59,86,28,0
37,0,78,0,-2,-30,42,81,40,0
85,0,88,0,2,-20,3,86,82,4
37,0,77,0,12,-2,41,65,24,0
53,0,86,5,54,0,33,32,0,0
45,-5,93,0,44,0,48,50,2,0
37,0,75,-2,30,21,38,44,6,0
37,0,79,0,8,18,43,72,28,0
55,0,77,-2,18,1,22,59,38,3
45,0,77,7,44,-1,32,34,2,0
47,-2,77,0,46,0,30,31,0,0
58,0,86,0,56,-10,28,30,2,0
55,0,97,-2,52,-3,41,45,4,3
49,0,79,2,50,0,30,30,0,0
56,0,81,0,56,18,25,24,0,0
56,0,95,0,42,-3,40,54,14,3
46,1,83,0,46,15,37,36,0,0
37,0,77,0,38,26,39,38,0,0
44,3,79,1,44,8,36,35,0,0
37,0,76,-4,26,14,39,50,12,0
55,0,95,0,34,-20,40,62,22,3
37,0,80,0,38,17,43,41,0,0
41,0,88,0,38,0,48,50,2,0
45,0,82,-4,44,0,37,38,2,0
37,0,75,0,18,-2,38,57,18,0
45,0,77,0,44,-9,31,33,2,0
45,0,81,4,44,-12,35,37,2,0
41,6,93,0,38,0,53,55,2,0
51,-4,87,0,50,-8,36,38,2,0
49,0,90,0,50,9,42,41,0,0
55,0,77,0,-4,-30,21,82,60,3
41,-1,84,0,42,17,43,43,0,0
58,1,88,0,56,0,30,31,0,0
37,0,79,0,24,-3,43,56,14,0
44,2,85,0,42,-17,41,44,2,0
50,1,78,0,50,0,28,29,0,0
49,0,84,-6,50,0,35,35,0,0
85,0,88,0,2,28,3,86,82,4
41,3,76,0,42,16,34,34,0,0
37,2,75,0,20,19,38,54,16,0
53,0,86,-6,52,-21,33,34,2,0
56,0,81,-2,-12,-10,25,94,68,3
37,0,76,0,30,24,39,45,6,0
40,3,106,6,38,0,66,67,2,0
37,0,82,5,-2,8,45,85,40,0
37,0,79,-7,16,26,42,64,22,0
37,-1,105,0,38,31,68,66,0,0
55,0,77,0,28,27,22,49,26,3
47,1,85,-4,46,0,38,39,0,0
51,1,110,4,50,0,59,61,2,0
40,4,77,2,38,0,37,39,2,0
42,-1,86,-6,42,0,44,44,0,0
37,0,106,2,26,0,69,80,12,0
55,-3,81,0,54,0,25,26,2,0
42,-5,97,1,42,0,56,56,0,0
55,0,77,0,-24,-23,21,103,82,3
56,-1,87,1,56,0,31,30,0,0
37,3,75,0,18,-15,38,57,18,0
55,0,93,3,6,0,38,88,50,3
57,3,82,1,56,0,25,25,0,0
37,0,83,7,36,0,46,46,0,0
40,-4,83,0,38,0,43,44,2,0
79,-1,83,-6,-40,0,4,125,120,4
52,-2,79,0,52,0,26,27,0,0
56,4,97,0,50,-3,40,48,8,3
49,3,83,0,46,-11,34,37,2,0
43,0,102,0,44,15,59,58,0,0
79,0,83,-1,-32,-1,4,117,112,4
40,2,77,0,38,0,36,38,2,0
56,0,96,1,50,0,40,47,6,3
56,5,86,0,54,-16,31,32,2,0
47,0,83,-2,46,0,36,37,0,0
44,2,76,0,44,3,31,32,0,0
37,0,76,-1,36,-1,39,39,0,0
39,1,81,0,38,0,42,42,0,0
44,0,77,0,42,-23,33,35,2,0
37,0,105,-4,28,0,68,77,8,0
37,0,81,0,36,7,43,44,2,0
56,0,76,0,-2,11,20,79,58,3
49,1,86,0,50,0,37,37,0,0
55,0,77,0,16,28,22,62,40,3
44,1,81,0,44,8,37,37,0,0
44,0,85,0,44,11,41,41,0,0
45,-8,77,0,44,-1,32,34,2,0
55,0,77,0,42,9,22,36,14,3
43,4,81,0,42,0,38,40,2,0
85,4,88,0,2,-20,3,86,82,4
37,0,76,7,26,0,39,50,12,0
49,1,81,0,46,-11,33,35,2,0
50,0,81,1,50,0,32,32,0,0
45,-3,86,0,44,0,42,42,0,0
52,0,88,1,52,0,36,36,0,0
41,1,85,2,38,-26,44,46,2,0
55,0,77,0,-4,3,21,82,60,3
56,4,97,0,50,0,40,48,8,3
56,-1,81,0,54,-13,25,26,2,0
51,0,87,0,50,-12,36,38,2,0
56,0,95,0,54,-18,40,41,2,0
45,4,79,0,44,-3,34,35,2,0
44,0,79,8,44,4,36,35,0,0
55,-1,98,0,42,-2,42,57,14,3
54,0,81,2,54,0,26,26,0,0
37,5,77,0,36,24,39,41,2,0
55,-1,85,0,54,-3,30,31,2,0
57,0,88,0,56,0,31,31,0,0
83,0,86,0,-4,12,3,92,88,4
82,0,85,0,-4,-26,3,90,88,4
37,-1,97,0,36,-17,60,61,2,0
49,0,81,0,50,-1,32,32,0,0
37,0,76,0,34,-15,39,42,2,0
49,0,81,-1,50,-9,32,32,0,0
39,3,82,0,38,0,43,43,0,0
47,-1,90,8,46,0,42,43,0,0
37,0,77,4,36,1,40,41,0,0
51,3,80,0,52,20,29,28,0,0
56,-1,97,0,52,3,41,45,4,3
51,-3,83,0,50,-9,32,34,2,0
58,-1,79,0,56,0,21,22,0,0
37,0,77,0,30,-24,41,46,6,0
39,2,79,-3,38,-5,41,41,0,0
53,0,108,0,52,-30,55,56,2,0
56,0,81,0,-4,-10,25,86,62,3
37,0,80,1,36,-7,43,44,2,0
37,0,83,0,0,-1,46,83,36,0
56,0,96,0,52,25,40,44,4,3
45,0,86,-2,44,-21,41,42,2,0
44,5,82,0,42,-7,38,41,2,0
49,-1,84,0,50,0,35,35,0,0
55,-1,83,0,54,0,29,29,0,0
42,2,97,0,42,0,55,55,0,0
47,-5,86,0,46,0,40,40,0,0
49,0,88,-3,50,7,40,39,0,0
49,0,81,0,46,-25,33,35,2,0
37,0,79,3,-2,0,42,82,40,0
56,0,92,0,54,-3,36,38,2,0
56,2,97,0,54,3,40,42,2,0
37,0,103,0,18,-6,66,85,18,0
38,0,78,0,38,1,40,39,0,0
46,1,82,0,46,10,36,35,0,0
56,0,97,0,50,-19,41,48,6,3
38,-4,79,0,38,0,41,40,0,0
58,3,87,0,56,0,29,30,2,0
37,0,79,4,10,11,42,68,26,0
37,-2,75,0,36,0,38,39,0,0
52,0,86,0,52,-6,34,35,0,0
43,0,76,7,42,-8,33,35,2,0
56,0,77,1,0,0,21,77,56,3
78,7,82,4,-42,-14,4,126,122,4
38,-5,81,0,38,0,43,42,0,0
48,0,81,0,46,-4,33,35,2,0
46,0,82,2,46,0,36,35,0,0
44,4,79,0,44,25,35,35,0,0
47,4,86,0,46,0,40,40,0,0
45,-47,91,0,2,0,46,88,42,2
41,-2,97,0,38,-6,57,59,2,0
55,0,78,0,6,-16,23,73,50,3
47,4,83,1,46,0,36,37,0,0
50,4,79,1,50,0,29,30,0,0
56,0,96,0,56,29,40,39,0,0
37,0,82,0,12,27,45,69,24,0
42,0,82,-2,42,0,40,41,0,0
57,0,80,-6,56,0,23,23,0,0
43,0,77,-1,44,15,34,33,0,0
55,0,77,0,-18,-8,21,95,74,3
41,0,80,0,38,-22,39,41,2,0
49,0,83,0,50,0,34,34,0,0
37,0,104,-2,30,-21,67,73,6,0
41,0,86,0,38,-28,45,48,2,0
37,0,91,0,10,0,53,81,28,0
49,0,78,0,50,28,29,29,0,0
44,3,93,0,44,13,50,50,0,0
38,0,77,0,38,9,39,38,0,0
46,0,76,0,44,-21,30,32,2,0
37,-7,77,0,20,0,40,57,16,0
55,5,81,0,54,0,26,27,0,0
79,2,84,4,-40,3,4,125,120,4
38,0,82,0,36,-28,44,46,2,0
51,0,78,0,52,28,27,26,0,0
44,1,82,0,44,24,38,38,0,0
52,-3,87,0,52,-1,35,35,0,0
43,0,83,0,42,-1,40,42,2,0
79,0,83,0,-40,-9,4,125,120,4
46,1,90,0,46,0,44,44,0,0
38,0,76,0,38,18,38,37,0,0
55,0,79,6,12,0,23,66,42,3
43,0,79,8,42,0,36,37,2,0
44,-1,78,-4,44,0,34,34,0,0
46,0,76,0,46,12,30,30,0,0
108,0,108,-6,72,7,1,36,36,4
44,0,76,1,44,8,32,32,0,0
41,0,82,-5,42,26,41,41,0,0
55,0,93,0,6,-13,37,88,50,3
51,0,86,-3,52,0,35,35,0,0
37,0,104,0,24,19,67,81,14,0
37,0,79,0,28,4,42,50,8,0
37,0,104,-1,28,7,67,75,8,0
46,0,86,-7,46,12,41,40,0,0
37,0,81,0,28,-5,44,52,8,0
55,0,93,0,44,0,37,49,12,3
55,0,78,0,18,17,23,60,38,3
41,-2,79,-2,38,-26,38,40,2,0
36,-5,83,8,36,0,46,46,0,0
42,1,86,0,42,0,44,45,0,0
55,0,97,0,52,10,41,45,4,3
53,0,81,0,52,-28,27,29,2,0
85,0,89,0,6,20,4,84,80,4
43,0,84,0,42,-2,41,43,2,0
56,0,95,1,46,0,40,49,10,3
37,0,81,1,38,18,43,42,0,0
49,0,83,0,46,-18,34,37,2,0
41,0,83,1,38,-7,42,44,2,0
46,4,106,0,46,9,60,60,0,0
79,0,84,5,-42,-13,4,128,124,4
37,0,77,0,-6,-11,41,85,44,0
36,-5,76,0,36,0,40,40,0,0
39,-2,76,2,38,0,38,37,0,0
37,0,80,6,8,0,43,72,28,0
56,0,78,8,24,0,22,55,32,3
41,0,89,3,42,21,48,48,0,0
44,1,86,-3,44,0,42,42,0,0
37,0,83,0,34,2,46,49,4,0
55,-5,83,0,54,0,28,28,0,0
56,0,81,-1,-6,17,25,88,64,3
58,3,81,0,56,0,23,24,2,0
41,0,83,0,38,-23,41,44,2,0
37,0,83,0,-2,-10,47,86,40,0
56,3,79,0,56,22,23,22,0,0
53,0,81,1,52,-9,28,29,2,0
40,0,86,0,38,-2,45,47,2,0
55,0,77,0,24,5,22,54,32,3
41,0,97,0,42,29,56,55,0,0
56,0,96,-5,36,0,40,60,20,3
53,0,88,0,54,8,35,33,0,0
53,0,83,0,52,-3,30,32,2,0
80,0,84,-1,-20,0,4,105,100,4
37,0,77,0,26,-23,41,52,10,0
85,0,88,0,0,0,3,88,84,4
56,0,83,0,56,9,27,26,0,0
37,0,77,0,-6,7,41,85,44,0
37,0,77,0,-22,7,41,101,60,0
37,0,75,0,30,25,38,44,6,0
85,0,88,0,0,-8,3,88,86,4
57,0,81,0,56,-1,24,24,0,0
41,4,79,0,42,12,38,38,0,0
55,0,83,1,-24,6,27,108,82,3
54,-2,88,0,54,0,34,33,0,0
47,0,85,6,46,0,38,39,0,0
56,3,98,0,44,-2,42,54,12,3
45,2,82,0,44,0,37,38,0,0
49,0,106,0,50,4,56,57,0,0
45,0,81,0,46,20,35,34,0,0
48,-3,107,-2,46,-2,59,60,2,0
56,3,97,0,46,17,41,51,10,3
41,4,83,0,42,7,42,42,0,0
42,0,80,1,42,0,38,39,0,0
42,-4,77,0,42,0,35,36,0,0
42,0,88,4,42,0,46,47,0,0
37,-60,78,0,10,0,42,68,26,2
53,1,81,0,52,-21,28,29,2,0
37,0,80,0,26,-6,43,54,12,0
45,0,88,3,44,0,44,44,0,0
55,0,92,3,30,-1,37,61,24,3
56,0,78,0,10,-25,22,68,46,3
44,0,81,0,42,-18,37,39,2,0
37,0,80,5,28,0,43,52,8,0
56,0,76,0,-4,12,20,81,62,3
41,1,79,0,42,9,38,37,0,0
53,0,86,2,52,-22,33,35,2,0
43,0,84,0,42,-4,41,43,2,0
41,-5,86,0,38,-17,46,48,2,0
36,-4,83,5,36,0,46,46,0,0
37,0,77,3,36,1,40,41,0,0
50,0,81,-2,50,0,31,32,0,0
37,0,80,-2,12,-6,43,67,24,0
46,5,106,0,44,-25,60,62,2,0
40,2,89,-6,38,0,49,50,2,0
43,0,76,0,42,-5,33,35,2,0
50,0,85,0,50,0,36,36,0,0
47,-5,83,0,46,0,36,37,0,0
43,0,79,-2,42,-15,36,38,2,0
47,5,84,0,46,0,38,38,0,0
45,0,86,0,46,6,40,39,0,0
46,0,81,0,46,-2,35,34,0,0
37,-1,100,0,38,21,63,62,0,0
52,0,81,0,52,-1,28,29,0,0
38,1,83,0,38,21,45,44,0,0
37,0,104,-6,28,3,67,76,8,0
55,-5,78,0,54,-1,23,24,2,0
46,0,76,-2,46,0,30,30,0,0
37,0,95,0,10,10,58,84,26,0
52,1,81,1,52,0,29,30,0,0
56,-1,96,0,50,-22,40,47,6,3
45,0,88,-478,44,-4141,42,44,2,0
44,2,83,0,42,-19,40,42,2,0
54,-3,78,0,54,0,24,24,0,0
55,0,82,1,-12,-17,26,95,68,3
58,0,97,4,56,0,39,40,2,0
59,-2,108,0,60,3,49,49,0,0
85,0,88,-3,0,0,3,88,84,4
53,1,80,0,52,-7,27,28,2,0
43,0,77,-6,42,0,34,36,2,0
37,0,107,-5,26,0,70,81,12,0
83,0,86,2,-4,-11,4,92,88,4
44,0,82,0,44,18,38,38,0,0
42,0,88,0,42,0,45,46,2,0
37,4,108,16,26,0,71,82,12,0
45,0,86,7,44,0,41,42,2,0
37,0,84,0,26,-4,47,58,10,0
46,5,87,5,46,10,41,41,0,0
49,0,86,0,46,-19,38,40,2,0
55,-1,83,4,54,0,29,29,0,0
41,-4,77,0,38,-13,37,39,2,0
55,0,79,4,18,0,23,61,38,3
56,1,81,-4,-10,-4,25,91,66,3
48,-1,86,0,46,-1,38,40,2,0
45,0,78,0,46,26,33,32,0,0
42,-1,99,0,42,0,58,58,0,0
45,0,86,0,46,24,41,40,0,0
48,0,81,7,46,0,33,35,2,0
37,0,83,0,30,-30,46,52,6,0
46,4,76,8,46,14,30,30,0,0
48,0,86,0,46,-4,37,39,2,0
46,0,89,7,46,0,43,42,0,0
44,-2,79,0,42,-30,35,37,2,0
37,0,76,0,24,24,39,53,14,0
53,0,88,0,54,7,35,34,0,0
56,0,95,0,50,29,40,46,6,3
37,0,79,-1,24,-2,42,55,14,0
53,0,81,0,54,18,28,27,0,0
44,3,102,0,42,-28,58,61,2,0
37,0,95,-2,16,2,58,79,22,0
37,0,83,1,24,0,46,59,14,0
37,0,79,0,8,31,42,71,28,0
46,-4,100,0,46,0,54,54,0,0
106,0,107,-7,70,0,1,37,36,4
45,1,86,4,44,0,41,42,2,0
42,0,88,5,42,0,46,47,0,0
45,0,86,0,46,18,40,39,0,0
56,2,79,0,56,18,24,23,0,0
45,0,84,0,44,-3,40,41,2,0
41,0,77,1,38,-19,36,38,2,0
44,0,87,3,44,0,43,43,0,0
83,-3,86,-2,-4,0,3,92,88,4
46,1,82,0,46,14,36,35,0,0
55,0,77,0,-12,-2,21,90,68,3
43,-4,86,0,42,-15,43,45,2,0
53,4,78,0,52,0,25,26,2,0
37,0,104,0,26,-11,67,78,12,0
37,0,77,0,-4,12,41,83,42,0
56,0,81,0,-6,-15,25,88,64,3
37,0,104,0,18,21,67,86,18,0
46,-7,86,8,46,-5,40,39,0,0
56,0,77,0,-4,29,21,82,62,3
45,0,79,0,44,-21,33,35,2,0
41,5,76,0,38,-20,35,37,2,0
56,0,77,0,-22,20,21,100,80,3
46,0,77,0,44,-30,32,34,2,0
37,0,81,2,34,0,43,47,4,0
42,3,83,4,42,0,41,42,0,0
37,-1,106,0,30,-133,69,75,6,0
56,-1,95,0,50,11,40,46,6,3
54,2,81,-1,54,0,26,26,0,0
37,0,90,0,36,21,53,54,2,0
43,0,81,6,42,-2,37,39,2,0
41,0,83,0,42,8,42,42,0,0
37,0,83,1,34,0,46,49,2,0
39,-2,97,0,38,0,59,59,0,0
41,0,77,2,38,-12,36,39,2,0
49,5,81,0,50,25,33,32,0,0
53,0,87,0,54,4,34,33,0,0
51,0,78,0,52,17,27,26,0,0
47,2,79,2,46,0,31,32,0,0
41,0,85,0,38,-5,44,46,2,0
56,5,78,0,42,0,22,37,14,3
81,0,84,0,-12,29,4,97,94,4
55,0,77,4,16,0,22,62,40,3
41,0,97,0,38,-21,56,59,2,0
37,0,77,0,20,2,40,56,16,0
49,0,107,3,50,22,58,58,0,0
56,3,98,0,46,13,42,51,10,3
55,0,108,3,54,-3,53,54,2,0
37,0,95,0,8,-12,58,87,30,0
82,0,85,0,-10,-17,3,95,92,4
56,0,96,1,44,-1,40,52,12,3
80,2,84,0,-38,0,4,123,118,4
37,-1,79,0,-6,0,42,86,44,0
101,0,102,1,72,19,1,30,28,4
45,5,93,0,44,0,49,50,0,0
37,0,80,0,26,27,43,54,12,0
42,3,77,2,42,0,35,36,2,0
37,0,108,-2,26,0,71,82,12,0
37,0,77,0,18,3,40,59,18,0
48,-1,84,0,50,13,36,35,0,0
48,0,82,5,46,0,34,35,2,0
37,0,77,0,-22,-12,41,101,60,0
49,0,86,0,46,-5,38,40,2,0
49,0,83,0,50,8,34,34,0,0
37,0,76,0,30,21,39,45,6,0
47,0,93,-1,46,0,46,47,0,0
51,1,87,0,52,7,36,35,0,0
48,0,81,7,46,0,32,34,2,0
44,-5,88,0,44,0,44,44,0,0
40,4,94,7,38,0,54,55,2,0
42,-4,83,-5,42,0,41,41,0,0
56,0,97,0,52,-18,41,45,4,3
37,0,79,-5,18,0,43,61,18,0
55,0,83,0,-28,-9,27,111,84,3
37,0,77,0,-2,3,41,80,40,0
53,-2,78,0,52,-19,25,26,2,0
45,-2,84,0,44,-12,38,40,2,0
41,-2,84,0,42,0,43,43,0,0
55,-1,96,0,54,-6,41,42,2,0
51,0,83,0,50,-30,32,34,2,0
37,5,79,0,36,0,42,43,0,0
45,-4,81,0,44,-7,36,37,2,0
37,5,80,0,20,0,43,59,16,0
48,-2,79,0,46,0,31,32,2,0
79,0,83,0,-42,-34,4,127,124,4
47,-1,87,3,46,0,40,41,0,0
43,0,86,0,44,24,43,42,0,0
37,0,79,0,34,-17,43,46,2,0
49,5,90,5,46,-2,42,44,2,0
55,0,78,0,2,-18,23,75,52,3
55,0,79,1,54,0,24,24,0,0
108,0,108,-4,72,5,1,36,36,4
56,2,79,0,54,-10,23,24,2,0
37,0,90,-1,24,-2,52,66,14,0
41,0,86,0,38,-25,45,47,2,0
37,0,75,0,24,-1,38,52,14,0
47,-3,90,0,46,0,44,44,0,0
37,0,77,0,12,-12,40,64,24,0
53,0,86,0,52,-23,33,34,2,0
44,4,86,0,44,20,42,42,0,0
41,0,82,-4,42,4,41,41,0,0
43,0,81,3,42,-4,38,40,2,0
49,-2,106,-1,50,0,57,57,0,0
78,0,83,4,-46,0,4,129,124,4
43,-2,81,-3,44,25,37,37,0,0
37,0,95,1,10,0,58,84,26,0
56,0,81,-1,-12,29,25,94,68,3
49,0,81,-1,50,-1,32,32,0,0
56,0,77,0,-10,5,21,87,66,3
49,2,84,0,46,-13,35,37,2,0
37,0,105,0,34,14,68,71,4,0
37,0,75,-2,24,0,38,52,14,0
57,-5,86,0,56,0,29,29,0,0
41,1,86,0,42,16,45,45,0,0
56,3,80,0,-10,0,24,90,66,3
49,1,86,0,50,16,37,37,0,0
41,0,81,0,38,-16,40,43,2,0
53,0,83,0,54,15,30,29,0,0
37,0,82,0,18,25,45,64,18,0
56,3,98,-3,38,-2,42,59,18,3
56,0,86,0,56,3,30,29,0,0
37,1,90,0,28,20,53,62,8,0
41,0,86,0,42,21,46,45,0,0
37,0,106,3,26,0,69,80,12,0
56,0,97,6,54,0,41,43,2,0
41,3,86,0,38,-19,45,48,2,0
37,0,78,0,16,-15,41,63,22,0
55,0,82,-2,-30,25,26,113,86,3
52,3,84,0,52,0,31,32,0,0
43,0,83,1,42,0,40,42,2,0
49,3,82,0,46,-6,33,35,2,0
48,-5,77,0,46,-2,29,31,2,0
47,0,82,-1,46,0,34,35,0,0
37,0,76,0,24,-11,40,53,14,0
56,-1,90,-1,54,-30,34,35,2,0
50,0,84,4,50,0,35,35,0,0
51,4,86,0,52,16,35,34,0,0
55,0,77,1,-18,3,21,95,74,3
37,-1,109,-3,36,-26,71,73,2,0
37,0,76,0,30,-31,40,45,6,0
37,0,81,1,-2,3,44,84,40,0
53,0,88,0,52,-12,35,36,2,0
37,2,79,0,0,0,41,79,38,0
55,0,78,0,6,-5,23,73,50,3
48,-1,81,0,46,-1,33,35,2,0
66,-4,109,0,64,-22,43,45,2,0
79,0,83,-5,-46,0,4,129,126,4
44,-3,109,0,44,0,66,66,0,0
41,0,86,-7,42,3,45,44,0,0
37,0,108,0,30,-22,71,77,6,0
37,0,79,0,30,4,42,48,6,0
56,0,79,0,12,-7,23,66,42,3
37,0,78,-5,16,0,41,63,22,0
56,0,79,2,-4,0,23,84,62,3
42,0,81,0,42,17,39,40,0,0
49,0,106,0,50,5,57,57,0,0
52,0,86,-1,52,-7,33,34,0,0
41,0,81,0,38,-23,40,43,2,0
42,-2,81,3,42,0,39,39,0,0
37,-54,106,0,30,-6,69,75,6,2
60,0,109,-1,60,0,49,50,0,0
55,0,77,-3,10,11,22,67,46,3
37,0,90,9,6,0,53,85,32,0
37,0,77,0,26,-8,41,52,10,0
