A,B,C,D,E,F,G,H,I,class_label
46,-4,88,0,46,1,42,41,0,0
43,0,83,0,42,-16,39,41,2,0
52,-4,86,0,52,-1,34,35,0,0
56,0,78,0,-22,0,22,101,80,3
45,0,88,-37,46,-302,42,41,0,0
56,0,96,-1,44,0,40,52,12,3
37,0,105,6,34,11,68,71,4,0
56,3,98,0,50,-1,42,49,6,3
55,0,79,-1,-4,10,24,85,60,3
53,0,86,0,52,-26,32,34,2,0
37,0,86,0,36,-18,48,50,2,0
56,0,77,0,-18,-7,21,95,74,3
55,0,92,0,36,0,37,56,20,3
43,0,77,0,42,-6,34,35,2,0
37,0,82,0,36,-16,45,46,2,0
41,5,88,-4,38,0,48,50,2,0
42,-2,80,0,42,0,38,39,2,0
56,3,97,0,54,3,40,42,2,0
102,0,103,7,70,-20,1,33,32,4
55,0,79,0,24,4,23,55,32,3
44,0,75,-4,42,-11,31,34,2,0
48,0,82,0,46,-10,34,35,2,0
51,-4,109,0,52,0,58,57,0,0
43,0,82,-4,42,0,39,41,2,0
43,6,93,0,42,0,50,52,2,0
42,-2,83,0,42,0,41,42,0,0
55,0,97,0,46,11,41,50,8,3
85,0,88,-3,6,0,3,83,80,4
56,0,91,0,2,6,35,88,54,3
46,5,82,0,46,18,36,35,0,0
43,0,86,-7,42,0,43,45,2,0
50,3,88,0,50,0,39,39,0,0
46,0,84,2,46,0,38,38,0,0
56,0,77,0,20,6,22,57,36,3
55,0,83,0,-24,11,27,108,82,3
46,-4,85,0,46,0,39,39,0,0
82,0,86,6,-6,3,4,94,90,4
85,0,88,0,6,18,3,83,80,4
37,0,75,0,26,17,38,49,12,0
55,0,77,0,2,-7,22,75,52,3
37,0,77,1,24,-1,40,54,14,0
50,-5,80,0,50,0,30,31,0,0
48,-4,88,0,46,0,40,41,2,0
37,0,82,0,26,12,45,56,12,0
37,0,99,0,28,-9,61,70,8,0
37,0,79,0,26,-3,42,53,12,0
44,0,77,0,42,-20,34,36,2,0
37,0,76,0,36,31,39,40,0,0
48,0,88,-6,46,-3,40,42,2,0
37,0,78,-1,12,-6,41,65,24,0
37,0,76,2,18,0,39,57,18,0
55,0,78,-1,6,-3,23,73,50,3
37,0,79,6,12,0,42,66,24,0
68,0,111,-5,68,0,44,44,0,0
37,1,79,0,34,0,42,46,4,0
41,-1,81,0,38,-21,41,43,2,0
53,0,81,3,52,-5,28,30,2,0
56,0,80,0,20,-7,24,59,36,3
37,0,76,0,36,-23,39,40,2,0
37,0,106,-5,34,1,68,72,4,0
46,1,106,0,46,2,60,60,0,0
44,4,76,0,44,18,32,32,0,0
37,0,76,-1,28,-2,39,47,8,0
51,-3,85,0,50,-11,34,36,2,0
37,0,104,2,24,-18,67,81,14,0
37,0,80,0,18,0,43,62,18,0
37,0,76,0,28,18,40,48,8,0
37,0,77,-3,26,4,40,51,10,0
37,0,77,0,34,6,40,43,2,0
42,-5,78,0,42,0,37,37,0,0
48,-3,81,0,46,-1,33,35,2,0
49,0,88,0,50,23,39,39,0,0
55,0,77,0,20,25,22,57,34,3
45,2,76,1,44,0,31,32,2,0
56,0,78,0,26,18,22,52,30,3
41,-4,89,0,42,14,48,48,0,0
41,0,85,0,38,1,44,46,2,0
37,0,80,0,36,-8,43,44,2,0
54,0,86,0,54,0,32,32,0,0
53,-2,81,0,52,-15,28,30,2,0
47,-5,80,0,46,0,33,34,0,0
79,0,84,0,-42,-1,4,128,124,4
48,0,86,-7,46,0,38,40,2,0
42,0,86,-1,42,0,44,45,2,0
55,0,96,0,46,-13,41,50,8,3
37,0,97,0,24,-30,60,73,14,0
37,0,105,1,30,-9,68,74,6,0
40,0,89,-1,38,-5,49,50,2,0
101,0,102,0,72,8,1,30,28,4
79,0,84,2,-38,0,4,123,118,4
38,-3,109,-2,38,0,72,71,0,0
46,-3,88,0,46,0,41,41,0,0
55,0,92,3,0,0,37,92,56,3
37,0,104,0,16,-17,67,89,22,0
44,3,81,0,44,15,37,37,0,0
44,-2,82,0,44,11,38,38,0,0
40,0,76,0,38,0,36,37,2,0
56,0,96,0,42,0,40,55,14,3
56,0,99,-3,50,0,43,50,6,3
46,3,86,0,46,11,40,39,0,0
37,0,79,2,26,0,42,53,10,0
37,-1,77,-6,36,-10,40,41,0,0
49,-2,85,0,50,9,36,36,0,0
41,4,88,0,38,-23,47,50,2,0
80,0,84,0,-40,23,4,125,122,4
39,1,97,0,38,0,58,58,0,0
41,0,86,0,38,0,46,48,2,0
44,0,84,0,42,-17,41,43,2,0
41,3,76,0,42,11,35,35,0,0
46,0,79,0,46,7,34,33,0,0
42,-3,86,0,42,0,44,45,2,0
45,-1,86,0,46,16,41,40,0,0
44,2,77,0,44,17,33,33,0,0
44,5,76,0,42,-20,32,34,2,0
37,0,77,6,-12,17,41,90,50,0
46,0,84,0,46,6,38,37,0,0
55,-1,77,0,16,-8,22,62,40,3
53,-2,81,-2,54,0,27,26,0,0
45,0,86,-4,44,0,42,42,0,0
45,0,81,0,44,-19,35,37,2,0
41,3,102,0,38,0,61,63,2,0
55,0,95,0,54,0,40,41,2,0
45,0,81,0,44,4,36,37,2,0
37,0,77,0,34,-21,40,43,2,0
56,0,81,0,-4,5,25,86,62,3
38,1,109,0,38,13,72,71,0,0
39,5,90,0,38,0,51,51,0,0
37,-1,96,-8,18,-22,59,78,18,0
56,0,97,0,46,-6,41,50,10,3
37,0,79,-1,10,12,43,69,26,0
41,0,82,-5,38,-6,41,43,2,0
55,-1,80,-1,-4,8,25,85,60,3
56,-2,98,0,42,21,42,57,14,3
51,2,81,-5,50,0,30,32,2,0
57,-3,88,-2,56,0,31,31,0,0
37,0,75,0,34,-3,38,41,2,0
37,0,79,0,24,17,42,55,14,0
41,0,83,7,38,-7,42,44,2,0
45,0,84,0,46,27,39,38,0,0
38,2,76,0,36,-26,38,40,2,0
44,0,77,0,42,-26,34,36,2,0
49,0,77,-7,50,0,28,28,0,0
38,3,92,0,10,-8,54,81,28,0
104,-1,105,0,70,0,1,35,34,4
46,0,85,-1,46,-1,39,39,0,0
54,-4,108,0,54,0,53,53,0,0
37,0,77,0,34,5,40,43,4,0
41,3,79,0,42,22,38,37,0,0
56,0,97,0,42,5,41,55,14,3
56,0,81,0,56,11,25,24,0,0
40,0,110,3,38,0,70,71,2,0
37,0,98,0,28,-27,61,70,8,0
56,0,96,1,36,24,40,60,20,3
47,3,90,0,46,0,43,43,0,0
37,0,80,0,0,25,43,80,36,0
46,-4,90,0,44,-30,44,46,2,0
55,0,93,0,46,-31,37,46,8,3
37,0,76,0,24,-10,39,53,14,0
42,0,88,-5,42,0,46,46,0,0
41,1,79,0,42,22,38,37,0,0
37,0,76,0,36,7,40,40,0,0
41,0,107,0,38,-3,66,68,2,0
37,0,94,8,12,10,57,81,24,0
58,5,88,0,56,0,30,31,2,0
56,1,96,0,54,13,40,42,2,0
37,0,97,-3,20,0,60,76,16,0
44,4,86,0,42,-15,42,44,2,0
104,-2,105,-2,70,0,1,35,34,4
56,0,95,0,42,-1,40,54,14,3
52,-4,78,0,52,0,26,26,0,0
37,0,77,5,36,2,40,41,0,0
42,0,96,-3,42,0,54,55,0,0
50,3,80,0,50,0,30,31,2,0
49,3,78,0,50,7,29,29,0,0
37,0,78,-1,30,18,41,47,6,0
37,0,78,0,-2,-29,42,81,40,0
51,3,79,0,50,-16,27,30,2,0
37,0,77,0,30,-25,40,46,6,0
44,0,86,-7,44,3,42,42,0,0
37,-2,81,-1,38,-7,43,42,0,0
37,0,76,0,26,12,40,50,10,0
49,-3,83,0,50,3,34,33,0,0
37,0,77,0,-18,-20,40,95,54,0
37,0,95,-4,24,-11,58,72,14,0
37,3,75,0,18,-6,38,57,18,0
41,-5,86,0,38,-26,45,47,2,0
55,0,96,0,52,5,41,44,4,3
37,0,91,0,10,25,53,81,28,0
43,0,83,0,44,9,40,39,0,0
43,-4,81,0,42,-13,38,40,2,0
56,0,92,-4,46,0,36,46,10,3
42,-2,85,0,42,0,43,44,2,0
53,0,77,3,54,18,25,23,0,0
37,5,80,0,2,0,43,77,34,0
41,5,76,0,42,16,34,34,0,0
38,3,76,0,38,8,38,37,0,0
85,0,88,0,2,-12,3,86,82,4
41,-3,100,1,42,0,59,59,0,0
37,0,77,0,20,21,41,57,16,0
43,-1,75,0,42,-13,32,34,2,0
45,0,88,-222,46,-1845,42,41,0,0
46,5,86,0,46,11,41,40,0,0
50,3,88,-1,50,0,37,39,2,0
37,1,99,-5,28,0,62,71,8,0
85,0,88,-2044,0,0,3,88,84,4
55,0,95,1,42,0,40,54,14,3
36,-5,75,0,36,0,39,39,0,0
53,0,86,0,52,-19,32,34,2,0
55,-2,81,0,-4,17,25,86,60,3
53,0,77,0,52,-19,25,26,2,0
45,0,77,0,44,-20,32,34,2,0
37,0,83,0,12,5,46,70,24,0
49,0,81,0,50,14,32,32,0,0
37,0,77,0,34,-43,41,44,2,0
37,0,82,0,18,3,45,64,18,0
41,-3,84,0,42,0,43,43,0,0
37,0,96,0,28,-18,59,68,8,0
37,0,81,0,12,-10,44,68,24,0
56,0,84,0,54,-2,28,30,2,0
42,0,76,-6,42,0,34,35,0,0
37,0,79,0,18,8,42,61,18,0
41,2,79,0,42,14,38,38,0,0
37,0,76,0,24,27,39,53,14,0
75,-4,79,-4,-42,-30,4,123,120,4
37,4,81,0,36,-2,43,44,2,0
47,-3,100,0,46,0,53,54,0,0
41,1,83,0,42,3,42,42,0,0
55,0,77,-1,0,10,22,77,56,3
51,4,79,0,50,0,28,30,2,0
42,-3,108,0,42,0,66,67,0,0
45,0,86,0,44,-15,40,42,2,0
43,-5,76,0,42,0,33,35,2,0
46,1,93,0,46,1,48,47,0,0
83,0,86,-2,-6,-22,3,94,90,4
47,3,81,0,46,0,35,35,0,0
37,0,79,0,2,20,42,76,34,0
56,4,99,0,50,4,43,49,6,3
40,2,102,0,38,0,62,63,2,0
53,-1,86,0,54,9,33,32,0,0
58,5,87,0,56,0,30,30,0,0
53,0,82,0,52,-20,29,30,2,0
41,0,88,0,42,14,48,47,0,0
37,0,76,1,28,0,39,47,8,0
45,0,83,-2,44,-13,37,39,2,0
38,0,76,0,36,-24,38,39,2,0
47,1,83,0,46,0,36,36,0,0
49,0,84,-2,46,-10,36,38,2,0
37,0,103,0,24,-25,66,80,14,0
44,-1,85,0,44,3,41,41,0,0
43,0,81,0,44,12,37,37,0,0
44,-5,76,0,44,0,31,32,0,0
43,-1,83,0,42,-4,39,41,2,0
37,4,106,0,18,0,68,88,20,0
49,0,77,0,46,-26,28,30,2,0
37,0,83,0,8,24,46,75,30,0
38,4,105,0,38,0,67,66,0,0
49,4,82,0,46,-8,33,35,2,0
41,0,79,0,38,-22,38,41,2,0
47,5,77,0,46,0,31,31,0,0
42,-5,75,0,42,0,33,34,0,0
54,0,81,0,54,0,26,26,0,0
55,0,98,0,42,-24,42,57,14,3
55,0,78,5,10,10,23,68,46,3
49,-1,86,0,46,-19,38,40,2,0
105,5,106,1,70,0,1,36,34,4
37,0,77,-1,34,0,40,43,2,0
37,-54,106,-2,36,0,69,69,0,0
53,0,81,1,54,0,28,27,0,0
56,0,96,-4,50,-5,40,47,6,3
44,4,83,-4,44,14,39,39,0,0
37,0,79,4,36,-3,42,43,2,0
44,1,79,0,44,12,35,35,0,0
43,-3,85,0,42,0,42,44,2,0
37,0,95,-1,10,0,57,84,28,0
56,-2,95,0,46,2,40,49,10,3
45,1,83,0,44,-2,37,39,2,0
42,0,84,1,42,0,42,43,0,0
38,0,76,-4,38,0,37,37,0,0
41,2,78,0,42,7,37,37,0,0
42,0,78,-5,42,0,36,37,0,0
80,0,84,0,-28,-16,4,112,108,4
39,0,76,-1,38,-1,37,37,0,0
43,0,82,0,42,-5,39,41,2,0
45,0,85,0,44,5,41,41,0,0
46,0,81,0,46,6,35,35,0,0
37,0,83,0,30,10,47,52,6,0
37,5,83,0,36,0,45,46,2,0
41,2,78,0,42,4,37,37,0,0
55,0,79,0,10,-30,23,68,46,3
45,4,90,0,44,-3,44,46,2,0
55,0,82,0,-20,1,26,103,76,3
47,4,85,4,46,0,38,39,0,0
37,0,106,0,28,6,68,77,8,0
43,0,77,4,44,-5,34,33,0,0
56,2,97,0,54,2,40,42,2,0
37,0,82,3,34,0,45,48,2,0
38,-2,92,0,26,31,54,66,12,0
37,0,79,0,12,-7,43,66,24,0
53,3,86,-1,52,-11,33,34,2,0
48,2,76,0,46,0,28,29,2,0
37,0,79,-4,24,0,42,55,14,0
56,-1,96,0,52,-24,40,44,4,3
50,0,78,2,50,0,28,29,2,0
37,0,76,4,28,8,40,48,8,0
64,0,113,0,62,-17,49,51,2,0
56,0,97,0,42,28,41,55,14,3
41,0,77,0,38,-6,36,38,2,0
46,1,79,0,44,-26,33,35,2,0
37,0,97,-5,18,-7,60,79,18,0
37,0,76,0,28,18,39,47,8,0
38,4,75,0,36,-3,37,39,2,0
56,1,81,2,-4,0,25,86,62,3
40,-3,86,0,38,0,46,48,2,0
52,0,81,-5,52,5,30,30,0,0
42,0,86,-5,42,0,43,44,2,0
49,0,111,0,50,0,62,62,0,0
44,-4,93,0,44,0,49,50,0,0
37,0,78,-1,10,-19,42,68,26,0
37,-1,80,-1,20,23,43,59,16,0
37,0,76,0,30,-14,39,45,6,0
41,0,80,8,38,-2,39,41,2,0
38,2,76,0,36,-19,38,40,2,0
37,0,78,0,6,-13,41,73,32,0
56,0,96,0,38,-15,40,57,18,3
42,3,81,0,42,0,39,39,0,0
37,0,79,5,6,0,42,74,32,0
47,-3,84,0,46,0,37,37,0,0
44,0,81,3,44,0,37,37,0,0
55,0,81,0,-6,20,25,88,64,3
47,0,84,-6,46,0,38,38,0,0
49,0,80,0,50,21,31,31,0,0
56,0,108,1,56,23,52,51,0,0
37,1,77,0,36,217,39,41,2,0
37,0,80,0,16,-7,43,65,22,0
50,1,81,0,50,0,32,32,0,0
56,0,97,0,52,-20,41,46,4,3
43,0,88,-6,42,-3,45,47,2,0
55,5,81,2,54,0,27,27,0,0
38,2,76,0,38,7,38,37,0,0
56,4,97,0,46,2,41,51,10,3
45,0,78,-2,44,-6,33,34,2,0
56,0,95,0,46,29,40,49,10,3
56,0,92,0,56,4,35,35,0,0
49,0,79,-6,50,0,30,30,0,0
37,0,78,0,20,31,41,57,16,0
85,-1,89,0,6,19,4,84,80,4
56,0,97,0,50,9,40,48,8,3
37,0,84,0,18,-25,47,66,18,0
43,0,86,0,42,-14,43,45,2,0
40,4,83,0,38,0,43,44,2,0
55,0,79,1,12,0,23,66,42,3
64,0,113,2,62,0,49,51,2,0
51,0,88,8,52,14,37,36,0,0
37,0,76,0,34,-21,39,42,2,0
55,0,77,-7,0,0,21,77,56,3
37,0,106,3,30,6,68,75,6,0
39,-2,79,4,38,0,40,41,0,0
56,0,97,5,52,-12,41,45,4,3
37,0,93,0,16,7,55,77,22,0
37,0,93,8,28,4,56,65,8,0
43,3,86,0,42,0,42,44,2,0
45,-2,79,0,44,-10,33,35,2,0
44,0,85,4,44,1,41,41,0,0
37,0,82,-3,36,-4,45,46,2,0
50,0,106,8,50,0,56,57,0,0
46,0,81,6,46,0,34,34,0,0
59,0,84,0,60,1,25,24,0,0
56,0,79,0,16,8,23,63,40,3
55,0,93,0,54,13,38,39,0,0
48,0,84,0,50,20,36,35,0,0
49,-2,82,0,50,2,33,33,0,0
79,-6,83,-3,-32,3799,4,117,112,4
37,0,80,1,6,-13,43,75,32,0
51,0,86,-3,52,10,35,35,0,0
37,0,84,0,26,-6,47,58,10,0
45,-1,81,0,46,11,36,35,0,0
56,0,77,0,16,-18,22,62,40,3
56,0,86,0,54,-9,31,32,2,0
56,0,87,0,56,14,31,30,0,0
42,-5,77,0,42,0,35,36,2,0
45,0,77,0,44,0,32,33,2,0
37,0,93,0,28,-8,56,65,8,0
46,0,84,0,46,6,39,38,0,0
45,0,79,2,46,12,33,32,0,0
37,0,80,-4,36,-16,43,44,2,0
38,4,76,0,38,3,38,37,0,0
45,-4,82,0,46,8,37,35,0,0
37,0,83,4,24,0,46,59,14,0
57,-3,86,-1,56,0,29,29,0,0
37,0,79,0,6,-13,42,74,32,0
46,0,88,0,44,-21,43,44,2,0
79,-5,83,-7,-42,-30,4,126,122,4
43,0,81,-1,42,-2,37,39,2,0
56,0,77,0,0,10,21,77,56,3
37,0,78,-2,12,0,42,65,24,0
37,2,79,0,-6,0,42,86,44,0
37,0,76,0,36,-2,38,39,2,0
51,1,77,0,52,13,26,25,0,0
55,0,79,0,2,-30,23,76,52,3
49,3,82,0,46,-10,33,35,2,0
39,-1,81,0,38,0,41,42,0,0
41,0,100,0,38,-13,59,61,2,0
53,0,86,-1,54,11,33,32,0,0
47,4,85,6,46,0,38,39,0,0
43,-2,79,0,42,-16,35,37,2,0
43,0,81,1,42,-4,37,39,2,0
41,0,86,0,42,5,46,45,0,0
55,-5,81,0,-4,18,25,86,60,3
46,4,86,0,46,2,40,39,0,0
37,0,106,0,26,-30,69,80,12,0
37,0,81,0,12,30,45,68,24,0
40,0,84,0,38,0,45,46,2,0
49,-2,83,0,50,3,34,33,0,0
43,-1,81,0,42,-6,38,40,2,0
55,0,77,-1,24,-2,22,54,32,3
37,0,77,0,-22,-23,41,101,60,0
56,0,97,1,52,-6,41,45,4,3
46,0,77,-1,46,1,31,30,0,0
51,1,91,0,52,9,40,39,0,0
37,-2,109,-6,38,7,71,70,0,0
37,0,79,0,18,-10,43,61,18,0
45,1,76,7,44,0,32,32,0,0
41,-4,78,0,38,-24,37,39,2,0
49,0,81,0,50,4,31,32,0,0
44,-2,82,0,44,3,38,38,0,0
51,-1,86,0,52,16,35,34,0,0
45,-1,108,0,44,0,63,64,0,0
41,0,76,0,42,11,35,34,0,0
37,0,92,-3,12,0,54,79,24,0
49,-1,84,0,50,15,36,35,0,0
48,0,86,0,46,-17,38,40,2,0
49,2,95,0,46,-12,47,49,2,0
50,-4,86,0,50,0,36,37,2,0
38,0,96,0,38,6,58,57,0,0
48,5,88,0,46,0,40,41,2,0
46,5,86,0,46,7,40,39,0,0
78,0,83,2,-42,0,4,126,122,4
55,-1,77,-3,-4,228,21,82,60,3
49,0,78,0,50,8,29,29,0,0
38,1,83,0,38,0,44,44,0,0
46,0,82,0,46,14,36,35,0,0
55,0,95,-5,52,-3,40,44,4,3
44,0,83,0,42,-14,40,42,2,0
52,0,82,4,50,-30,30,33,2,0
55,-2,86,0,54,-3,31,32,2,0
42,0,86,8,42,0,44,44,0,0
53,0,82,0,54,0,29,28,0,0
41,-4,76,0,42,4,35,35,0,0
37,0,76,8,28,0,39,47,8,0
49,0,79,2,50,12,30,30,0,0
37,0,76,0,36,23,39,40,0,0
56,0,97,8,54,0,41,43,2,0
41,0,81,0,42,7,39,39,0,0
53,-4,82,0,54,2,29,28,0,0
45,-3,88,0,44,-19,42,44,2,0
37,0,83,0,2,2,46,80,34,0
44,4,81,0,44,19,37,37,0,0
37,0,81,0,24,-22,45,58,14,0
44,1,107,0,44,5,63,63,0,0
48,0,82,-2,46,0,34,35,2,0
46,0,85,-4,46,0,39,39,0,0
56,5,95,0,54,-26,39,41,2,0
56,0,96,0,56,18,40,39,0,0
37,0,74,0,26,-13,38,48,10,0
42,-1,84,1,42,0,43,43,0,0
38,1,76,0,38,18,38,37,0,0
53,0,102,0,52,-3,49,50,2,0
53,1,78,0,52,-2,25,26,2,0
38,0,96,0,38,9,58,57,0,0
42,0,79,2,42,0,37,38,2,0
44,-2,85,0,44,0,41,41,0,0
37,-1,77,0,38,17,39,38,0,0
56,0,97,-5,52,0,41,45,4,3
43,-1,85,0,44,21,42,41,0,0
53,5,81,0,54,0,28,27,0,0
54,0,86,2,54,0,32,32,0,0
40,0,83,-1,38,-6,43,44,2,0
45,0,86,0,46,1,40,39,0,0
56,0,77,0,-2,-30,21,79,58,3
37,0,76,6,28,-24,40,48,8,0
37,0,74,-4,28,0,38,46,8,0
46,3,77,0,46,16,32,31,0,0
39,0,77,1,38,0,39,39,0,0
49,0,95,0,46,-19,46,48,2,0
50,-1,84,-2,50,-3,34,35,0,0
37,0,80,5,34,0,43,46,4,0
37,0,94,-2,8,0,57,86,30,0
37,0,82,4,20,2,45,61,16,0
38,5,77,0,36,-18,39,41,2,0
49,0,84,0,50,9,35,35,0,0
46,0,78,-1,46,1,32,32,0,0
51,0,80,-2,52,31,29,28,0,0
37,0,76,-5,34,0,40,43,2,0
55,0,95,-2,54,0,40,41,2,0
56,2,98,0,42,17,42,57,14,3
45,0,88,-18,44,-179,42,44,2,0
37,0,104,0,24,-25,67,81,14,0
43,0,81,0,42,0,37,39,2,0
55,0,95,-1,42,-6,40,54,14,3
56,0,107,0,56,14,51,50,0,0
37,-4,99,-4,28,0,62,71,8,0
84,0,88,0,-2,-12,3,90,88,4
37,0,76,-5,36,1,39,40,0,0
46,1,88,0,46,6,42,41,0,0
53,0,90,-4,52,-5,37,38,2,0
41,0,88,4,38,-3,47,49,2,0
46,-2,81,-7,46,1,35,34,0,0
37,0,79,0,38,22,42,41,0,0
56,0,76,0,-18,-8,20,94,74,3
37,1,79,0,20,12,41,58,16,0
55,0,95,-6,44,18,40,51,12,3
58,-5,86,0,56,0,29,30,0,0
37,0,78,-1,0,0,41,78,36,0
37,0,74,0,26,-2,38,48,10,0
53,4,84,0,54,1,31,30,0,0
51,0,86,-2,50,-5,36,37,2,0
43,-1,81,0,42,0,38,40,2,0
52,0,88,-4,52,0,36,36,0,0
46,1,79,-4,46,0,33,32,0,0
38,3,77,0,38,9,39,38,0,0
56,2,78,0,54,-7,22,24,2,0
41,3,79,0,42,31,38,37,0,0
41,0,97,0,42,7,55,55,0,0
37,0,76,5,28,-2,40,48,8,0
40,0,109,2,38,0,69,71,2,0
51,0,78,0,52,15,27,26,0,0
46,0,86,0,44,-24,41,42,2,0
81,1,85,1,-24,0,4,111,106,4
37,-4,94,0,36,5,57,58,2,0
37,0,80,0,20,3,43,59,16,0
37,0,76,0,34,-13,40,43,2,0
81,0,86,8,-24,-2,4,112,108,4
56,0,86,0,56,6,29,29,0,0
42,0,81,0,42,0,39,40,0,0
46,0,88,0,44,-18,42,44,2,0
51,0,82,0,52,14,31,30,0,0
38,-3,78,0,-2,-4,40,81,40,0
37,0,83,0,38,16,45,44,0,0
55,-4,77,0,0,0,22,77,56,3
85,0,88,-7,2,0,3,85,82,4
56,0,96,0,52,10,40,44,4,3
46,0,82,0,44,-18,36,38,2,0
47,0,76,7,46,0,30,30,0,0
37,0,79,0,30,3,42,48,6,0
45,-5,79,0,44,0,35,35,0,0
53,-4,82,0,54,12,29,28,0,0
37,3,76,0,34,0,39,43,4,0
45,0,82,8,44,-14,37,38,2,0
37,0,81,3,16,0,44,65,22,0
55,0,98,0,42,-19,42,57,14,3
39,0,77,3,38,0,39,39,0,0
44,0,83,6,44,2,40,39,0,0
37,0,75,0,26,-12,38,49,10,0
58,0,83,3,56,0,25,26,0,0
80,0,84,0,-28,-4,4,112,108,4
45,0,79,-1,44,-8,33,35,2,0
47,0,95,0,46,0,48,49,0,0
37,0,76,-1,36,-3,39,39,0,0
55,0,83,0,-30,-7,27,114,86,3
53,0,81,2,52,-17,28,29,2,0
37,0,81,0,10,-1,45,71,26,0
45,-5,77,5,44,0,32,33,0,0
45,0,74,-4,44,0,29,30,2,0
43,-4,86,0,44,6,42,42,0,0
55,0,95,0,38,1,40,57,16,3
39,2,76,-5,38,0,36,37,0,0
55,-3,77,0,54,0,22,23,0,0
45,0,85,0,44,1685,41,41,0,0
41,0,77,0,42,30,37,36,0,0
37,0,90,0,24,9,52,66,14,0
45,3,87,0,44,-1,42,43,2,0
56,2,86,0,54,-8,31,32,2,0
44,3,86,7,42,-27,43,45,2,0
41,0,84,4,38,-16,44,46,2,0
37,0,93,0,10,-24,56,83,28,0
37,0,78,0,-6,-11,42,86,44,0
37,0,83,0,0,-29,46,83,36,0
37,1,76,0,36,-3,39,40,2,0
55,-3,98,0,46,21,42,51,8,3
50,3,87,0,50,0,37,38,2,0
43,0,85,0,42,-4,42,44,2,0
41,-3,80,0,38,-21,39,41,2,0
37,0,93,0,12,2,56,81,24,0
42,0,86,3,42,0,44,44,0,0
37,0,96,3,24,-7,59,73,14,0
56,0,96,0,54,7,40,42,2,0
47,3,77,0,46,0,30,30,0,0
40,1,78,3,38,0,38,39,2,0
43,0,78,0,42,-6,35,37,2,0
37,0,104,-4,18,0,67,86,18,0
44,0,84,0,44,8,40,40,0,0
54,3,79,1,54,0,25,25,0,0
56,0,96,0,52,17,40,44,4,3
41,0,88,0,38,-10,47,49,2,0
37,0,103,0,24,16,66,80,14,0
43,-4,77,0,44,19,34,34,0,0
48,5,83,0,46,0,35,36,2,0
43,-5,109,0,42,0,66,67,2,0
41,0,86,0,38,-15,46,48,2,0
37,0,82,0,10,20,45,72,26,0
37,0,83,-3,0,0,46,83,36,0
43,0,77,0,44,23,34,33,0,0
43,4,86,-3,42,0,43,45,2,0
45,2,74,0,44,0,29,30,2,0
38,0,90,1,8,3,52,82,30,0
82,2,86,-1,-10,9,3,96,92,4
46,0,88,8,46,6,42,41,0,0
56,0,81,-1,-14,0,25,97,72,3
41,1,86,0,42,4,45,45,0,0
38,-3,110,0,38,0,72,71,0,0
37,0,83,1,38,30,45,44,0,0
41,0,86,-1,42,9,45,44,0,0
45,-3,79,0,44,0,35,35,0,0
37,0,101,1,28,-20,64,73,8,0
81,0,86,1,-24,-11,4,112,108,4
41,0,84,0,42,-5,44,43,0,0
37,0,83,0,30,-3,47,52,6,0
51,0,88,0,50,-3,37,39,2,0
44,1,83,0,44,11,40,39,0,0
50,-4,86,-5,50,0,35,37,2,0
52,2,88,0,52,0,36,36,0,0
52,-2,87,3,52,0,35,35,0,0
37,0,98,0,28,-4,61,70,8,0
52,0,103,8,54,31,51,49,0,0
102,-1,104,0,72,12,1,31,30,4
41,3,83,0,42,6,42,42,0,0
37,-2,76,0,36,-29,39,40,2,0
41,1,106,-1,42,3,65,65,0,0
37,0,79,0,10,-10,42,68,26,0
56,0,77,0,-10,-16,21,87,66,3
44,1,88,0,42,-24,44,46,2,0
55,0,95,1,36,-30,40,59,20,3
64,-4,109,0,64,0,45,45,0,0
46,0,87,0,46,7,41,41,0,0
45,-4,83,0,44,-13,37,39,2,0
105,-3,107,0,72,0,1,35,34,4
38,3,76,0,36,-16,38,40,2,0
43,0,75,-2,42,0,32,34,2,0
37,-11,76,0,20,0,39,55,16,0
37,0,80,0,16,-3,43,65,22,0
55,0,77,0,-2,-9,21,79,58,3
45,0,78,0,44,-22,33,34,2,0
53,1,81,2,54,1,28,27,0,0
56,2,97,0,52,0,40,45,4,3
45,1,76,0,44,0,31,32,2,0
37,0,106,0,26,26,69,80,12,0
55,0,86,0,56,18,31,30,0,0
55,0,81,-6,-10,0,26,92,66,3
37,0,78,0,24,14,41,55,14,0
56,0,97,-1,50,-1,41,48,6,3
37,0,106,0,20,-15,69,85,16,0
55,0,81,0,-22,-5,26,105,78,3
41,-1,77,0,38,-12,36,38,2,0
37,0,104,-1,20,0,67,83,16,0
106,-1,108,0,70,0,2,38,36,4
56,3,96,1,52,0,40,44,4,3
55,0,77,0,42,-8,22,36,14,3
37,-1,81,0,36,-27,44,45,2,0
39,-5,83,0,38,0,45,44,0,0
37,0,106,0,34,23,69,73,4,0
37,0,106,0,36,15,69,69,0,0
55,-4,77,0,-2,0,21,79,58,3
56,0,97,0,52,6,41,46,4,3
37,0,78,0,2,11,41,75,34,0
56,0,79,6,12,-5,23,66,42,3
44,0,86,-5,44,6,42,42,0,0
37,0,80,1,18,0,43,62,18,0
46,0,81,0,44,-12,35,37,2,0
48,0,79,3,46,0,31,32,2,0
47,2,88,0,46,0,42,42,0,0
83,-4,88,0,6,0,5,83,78,4
49,0,84,0,50,7,35,35,0,0
