A,B,C,D,E,F,G,H,I,class_label
44,0,82,-9,44,-3,38,38,0,0
41,0,82,-1,38,-7,41,43,2,0
47,4,84,-1,46,-2,38,38,0,0
55,0,77,-2,16,-5,22,62,40,3
81,1,84,0,-14,0,3,99,96,4
46,0,85,3,44,-28,39,41,2,0
45,0,89,5,44,0,44,45,2,0
45,0,88,-6,44,0,43,44,2,0
76,1,81,-3,-42,-1,5,125,120,4
42,3,83,0,42,0,41,42,0,0
37,0,77,0,-6,-21,41,85,44,0
39,-5,75,0,38,0,35,36,0,0
41,0,79,2,42,0,38,38,0,0
37,-1,81,1,36,0,44,44,0,0
84,1,88,0,6,0,4,83,80,4
55,0,82,0,-18,-3,26,100,74,3
76,-4,81,-3,-42,-1,5,125,120,4
104,1,105,-2,70,0,1,35,34,4
38,2,77,3,38,0,39,38,0,0
37,0,106,6,18,0,69,88,18,0
37,0,77,-4,28,-20,40,48,8,0
37,0,76,0,34,-8,38,42,4,0
52,0,88,-2,52,-3,36,36,0,0
56,0,95,0,46,-29,40,49,10,3
45,-3,76,0,44,0,31,32,2,0
55,-1,77,0,28,14,22,49,26,3
49,0,87,-1,50,5,38,38,0,0
37,0,75,0,28,43,38,46,8,0
56,0,77,0,20,17,22,57,36,3
49,0,80,0,46,-22,31,34,2,0
37,0,78,0,12,-13,42,65,24,0
79,0,83,0,-46,-4,4,130,126,4
51,-3,81,0,52,0,29,29,0,0
84,2,87,0,-4,0,3,92,88,4
55,0,93,-6,18,0,38,75,38,3
51,0,88,0,52,3,36,36,0,0
54,5,81,0,54,0,28,27,0,0
55,0,97,1,46,-17,41,50,8,3
44,-2,100,0,42,-21,56,59,2,0
37,0,108,6,36,0,71,71,0,0
56,5,95,-3,42,0,39,54,14,3
43,0,79,0,42,-17,36,38,2,0
37,3,79,0,36,0,42,43,0,0
44,2,86,1,44,1,42,42,0,0
38,0,77,0,36,-29,39,41,2,0
37,0,94,0,8,-9,57,86,30,0
45,0,80,0,46,5,35,34,0,0
41,-1,76,0,42,21,35,34,0,0
37,0,77,-6,28,0,40,48,8,0
56,0,97,-2,46,0,41,50,10,3
45,0,88,0,46,22,42,41,0,0
41,-2,81,0,38,-23,40,42,2,0
37,0,82,0,12,24,45,69,24,0
56,-3,97,0,44,11,41,53,12,3
37,0,74,0,30,6,37,43,6,0
104,2,105,0,72,6,1,33,32,4
37,0,76,0,34,15,39,42,2,0
41,0,108,0,42,3,66,66,0,0
44,-1,84,0,44,2,41,41,0,0
81,0,84,1,-12,21,4,97,94,4
37,0,99,0,30,22,61,68,6,0
53,0,81,5,52,-9,28,30,2,0
74,8,78,10,-42,-2,4,122,118,4
49,1,88,0,46,-30,39,41,2,0
55,0,95,-1,52,5,40,44,4,3
104,5,104,0,70,0,1,35,34,4
37,0,93,0,12,3,55,80,24,0
47,3,78,-4,46,0,31,32,0,0
37,0,81,0,36,-9,43,44,2,0
37,-3,80,-2,34,-4,43,46,2,0
50,-4,107,0,50,0,57,58,0,0
52,1,84,0,52,0,32,32,0,0
37,0,77,0,26,-30,40,51,10,0
55,-1,97,0,50,0,42,48,6,3
42,-30,76,0,42,0,34,35,2,2
55,-3,72,-2,0,0,17,72,56,3
37,0,76,7,20,-20,39,55,16,0
45,-2,86,0,44,-23,40,42,2,0
41,0,102,0,42,22,61,60,0,0
53,-5,86,0,54,3,33,32,0,0
37,0,76,-3,28,-2,39,47,8,0
38,-4,105,0,38,0,67,66,0,0
102,0,103,0,72,4,1,31,30,4
41,0,79,0,38,-2,39,41,2,0
37,0,78,0,2,-30,42,75,34,0
56,-2,86,0,56,1,30,29,0,0
55,0,77,1,-10,0,22,88,66,3
55,0,77,0,-4,-3,21,82,60,3
37,0,97,0,26,-1,60,71,12,0
41,0,84,0,42,14,43,43,0,0
44,0,97,1,44,10,53,53,0,0
45,0,82,0,44,-19,37,38,2,0
37,0,82,0,18,-11,45,64,18,0
41,0,87,0,42,24,46,46,0,0
55,0,92,-1,24,-2,37,69,32,3
51,0,82,0,52,29,31,30,0,0
37,4,79,0,34,3,42,46,4,0
45,0,100,0,44,-9,54,56,2,0
55,-1,82,0,54,-5,26,28,2,0
41,0,79,-1,38,-19,38,40,2,0
45,0,88,3,44,0,43,44,2,0
46,4,86,0,46,3,40,39,0,0
41,0,79,-5,42,27,38,37,0,0
42,0,80,7,42,0,38,39,0,0
81,0,84,0,-14,6,3,100,96,4
55,0,77,0,38,-4,22,39,16,3
56,0,96,-5,52,0,40,44,4,3
37,0,80,0,30,11,43,49,6,0
49,0,82,0,46,-3,33,35,2,0
44,3,77,0,42,-12,33,35,2,0
46,1,77,0,46,4,31,30,0,0
37,0,79,0,24,8,42,55,14,0
41,-3,78,-2,42,-4,37,37,0,0
53,0,102,0,54,3,49,48,0,0
49,-1,81,0,46,-16,33,35,2,0
37,0,80,0,26,21,43,54,12,0
56,0,79,0,56,3,22,22,0,0
37,0,77,-1,36,13,40,41,0,0
45,-1,88,-2,44,-11,42,44,2,0
45,-3,89,3,44,0,44,45,0,0
37,0,77,6,34,-9,40,43,2,0
101,0,102,0,72,11,1,29,28,4
41,1,93,0,42,23,53,52,0,0
43,-4,89,0,42,-21,46,48,2,0
51,2,86,0,52,13,35,34,0,0
56,0,82,0,56,1,26,25,0,0
49,0,88,0,46,-29,40,42,2,0
82,0,85,0,-6,11,3,93,90,4
50,1,84,0,50,0,34,35,0,0
41,0,79,0,42,6,38,38,0,0
41,0,86,0,42,8,45,44,0,0
45,4,108,0,44,0,63,64,0,0
43,0,82,0,44,16,39,38,0,0
45,0,77,0,46,20,31,30,0,0
37,-1,79,-2,36,-20,41,43,2,0
46,-1,81,0,46,0,35,34,0,0
84,0,87,-1,0,8,3,87,84,4
39,0,77,8,38,0,37,38,0,0
76,0,81,4,-42,-20,5,125,120,4
37,0,84,0,26,4,47,58,12,0
51,4,83,0,50,-12,31,33,2,0
44,1,84,-2,42,-18,41,43,2,0
55,0,96,0,38,-6,41,57,16,3
48,-2,86,0,46,-1,39,40,2,0
55,0,77,0,8,5,22,70,48,3
44,-1,76,0,42,-27,32,34,2,0
48,2,94,1,46,0,46,48,2,0
43,3,85,-1,42,-1,42,44,2,0
42,0,100,7,42,0,58,59,0,0
37,0,77,0,36,3,39,41,2,0
55,0,76,5,-22,0,21,99,78,3
55,0,81,0,-6,18,25,88,64,3
37,-1,105,-6,28,0,68,77,8,0
55,-2,96,0,50,0,41,47,6,3
49,0,81,0,50,0,31,32,0,0
50,-3,83,0,50,0,33,33,0,0
41,0,83,1,42,23,42,41,0,0
52,1,87,-6,52,0,35,35,0,0
37,0,78,0,-4,-8,41,83,42,0
47,3,77,0,46,0,29,30,0,0
37,0,79,0,6,-30,42,74,32,0
54,0,81,7,54,0,26,26,0,0
41,1,86,0,42,3,45,44,0,0
37,0,75,0,28,-14,38,46,8,0
81,0,86,0,-24,-18,4,112,108,4
39,-1,81,4,38,0,42,43,0,0
53,0,80,0,54,25,27,26,0,0
55,-1,97,-1,46,-9,42,51,8,3
61,0,111,0,60,-4,50,52,2,0
53,0,81,0,54,25,27,26,0,0
56,0,81,-1,-2,0,25,83,58,3
56,3,98,0,44,0,42,54,12,3
45,3,77,0,44,0,32,33,0,0
37,0,81,-4,10,0,44,70,26,0
45,-1,87,0,46,8,42,41,0,0
43,0,83,-3,42,0,40,42,2,0
46,4,84,0,46,0,38,38,0,0
43,-5,99,0,42,0,56,58,2,0
52,4,88,0,52,0,36,37,0,0
37,0,79,0,24,-9,43,56,14,0
41,0,82,0,38,-8,41,43,2,0
55,0,77,0,-6,6,21,85,64,3
62,0,109,0,62,13,48,47,0,0
51,0,108,6,50,0,57,58,2,0
51,0,84,0,50,0,34,35,2,0
51,0,83,0,52,27,32,31,0,0
47,1,76,0,46,0,30,30,0,0
37,0,80,8,10,-6,43,70,26,0
55,0,77,0,38,18,22,39,16,3
105,4,106,3,70,0,1,36,36,4
44,2,76,0,44,20,32,32,0,0
38,1,79,0,38,9,42,41,0,0
56,0,80,0,56,14,24,23,0,0
41,0,83,0,38,-27,42,44,2,0
44,-2,93,-7,44,0,49,49,0,0
48,4,88,-1,46,0,40,41,2,0
56,1,98,0,42,14,42,57,14,3
49,-2,84,0,50,1,35,35,0,0
51,-1,80,0,52,26,29,28,0,0
39,2,83,1,38,0,44,44,0,0
37,0,93,0,10,2,55,82,28,0
41,1,77,0,38,-2,37,39,2,0
37,0,93,5,12,0,56,81,24,0
56,1,81,0,54,-5,25,27,2,0
55,0,96,0,52,-7,41,44,4,3
38,-4,76,-2,38,0,38,37,0,0
45,-3,90,0,44,0,45,46,0,0
37,0,106,0,28,-14,69,78,8,0
50,4,91,1,50,0,41,42,0,0
37,0,82,0,16,31,45,66,22,0
41,21,77,0,28,0,36,48,12,1
80,0,84,-5,-42,0,4,128,124,4
51,-1,86,0,50,-12,35,37,2,0
48,0,77,0,46,-4,28,30,2,0
43,0,81,0,42,-22,37,39,2,0
43,4,81,0,42,0,38,39,2,0
38,0,75,0,38,5,37,36,0,0
46,1,86,0,46,0,40,40,0,0
56,0,89,0,56,7,33,32,0,0
37,0,79,-4,36,-5,41,43,2,0
55,0,95,0,38,-14,40,57,16,3
56,0,77,0,-2,-24,21,79,58,3
56,5,99,0,50,0,43,50,6,3
50,-1,89,-1,50,0,39,40,0,0
55,0,97,0,46,-20,42,51,8,3
55,0,77,0,-4,1,21,82,60,3
39,-3,78,-1,38,0,39,39,0,0
55,0,79,0,10,0,23,68,46,3
37,0,78,0,2,6,41,75,34,0
37,0,78,0,8,9,42,70,28,0
38,2,80,0,38,0,42,41,0,0
79,0,84,1,-42,-3,4,128,124,4
37,0,77,0,-20,4,41,98,58,0
45,0,83,-1,46,31,37,36,0,0
37,0,80,0,28,-9,43,52,8,0
37,0,96,0,30,21,59,65,6,0
56,0,77,0,-18,14,21,95,74,3
45,0,80,1,46,25,35,34,0,0
37,0,93,0,10,10,55,82,28,0
58,5,79,0,56,0,21,22,2,0
42,-2,79,0,42,0,37,38,2,0
56,0,97,0,52,-24,41,45,4,3
51,5,82,4,50,0,31,33,2,0
55,-1,77,0,-24,0,21,103,82,3
38,0,102,0,36,23,65,66,2,0
55,0,92,0,-4,-9,36,97,60,3
45,1,76,0,44,-6,30,32,2,0
46,-1,88,7,46,0,42,41,0,0
44,0,79,-1,44,-2,35,35,0,0
37,0,76,-3,20,-6,40,55,16,0
79,0,83,3,-40,15,5,125,120,4
45,0,81,0,46,27,35,34,0,0
37,0,77,0,20,2,40,57,16,0
37,0,97,0,28,12,60,69,8,0
44,-1,81,0,44,0,38,37,0,0
44,1,76,8,44,0,31,32,0,0
56,2,98,0,46,6,42,51,10,3
37,0,78,-1,30,20,41,47,6,0
41,0,81,0,42,23,40,39,0,0
37,0,83,5,6,0,47,78,32,0
53,-3,102,-3,54,3,49,48,0,0
56,0,81,1,54,-3,25,26,2,0
52,-1,81,0,52,0,29,30,0,0
55,0,95,0,36,0,39,59,20,3
48,0,81,0,50,31,33,32,0,0
48,0,86,-6,46,0,37,39,2,0
37,0,97,0,10,-13,59,86,28,0
56,0,77,0,46,12,22,31,10,3
56,0,81,0,6,28,25,75,50,3
53,1,84,0,52,-9,32,33,2,0
37,0,105,-1,18,0,68,87,18,0
55,0,77,0,18,-10,22,59,38,3
41,-1,86,0,42,14,45,44,0,0
42,0,83,-6,42,0,41,42,2,0
55,2,83,-3,54,0,29,29,0,0
37,0,80,3,12,0,43,67,24,0
51,1,81,-6,50,0,30,32,2,0
53,0,79,0,54,3,26,24,0,0
37,0,80,0,36,18,43,44,2,0
53,0,89,8,54,0,36,35,0,0
54,-4,90,0,54,0,36,36,0,0
45,0,83,6,46,17,37,36,0,0
55,0,76,0,-20,16,21,97,76,3
49,0,84,0,50,22,36,35,0,0
39,-5,76,0,-2,0,38,79,42,0
55,0,82,0,-22,-3,26,105,78,3
55,0,76,0,-14,8,21,92,70,3
44,-4,79,0,44,0,35,35,0,0
56,4,95,0,42,0,39,54,14,3
56,0,76,-1,-18,0,20,94,74,3
46,1,107,-7,46,4,61,60,0,0
55,-2,83,1,54,0,28,28,0,0
85,-1,89,0,2,-10,4,86,82,4
44,0,81,-3,44,21,37,37,0,0
51,-4,83,0,50,-11,32,34,2,0
55,0,81,0,-10,-14,25,91,66,3
37,0,76,5,36,0,39,39,0,0
44,5,76,0,42,-15,32,34,2,0
41,0,86,0,38,-1,46,48,2,0
37,0,76,0,26,-4,39,50,10,0
52,5,88,0,52,0,35,36,0,0
55,-2,80,-1,-4,10,25,85,60,3
55,0,77,0,-22,0,21,100,78,3
55,0,97,0,46,3,41,50,8,3
48,0,83,8,46,0,35,37,2,0
49,0,95,0,50,11,46,46,0,0
37,0,79,0,26,-3,42,53,10,0
45,-1,81,0,46,17,35,34,0,0
37,0,83,-1,10,0,46,72,26,0
55,0,96,6,50,-1,41,47,6,3
37,0,79,1,-2,0,41,81,40,0
58,0,84,0,60,31,25,24,0,0
53,0,81,1,52,-1,28,30,2,0
40,-2,76,0,38,0,35,37,2,0
51,0,81,1,52,22,30,29,0,0
55,0,95,0,36,8,40,59,20,3
37,0,95,0,8,-2,58,87,30,0
46,0,81,0,46,0,35,34,0,0
55,0,95,-4,42,-21,40,54,14,3
37,0,77,0,-20,-6,41,98,58,0
43,0,79,0,42,-13,35,37,2,0
37,0,95,0,18,5,58,77,18,0
80,-38,107,0,62,-8,27,45,18,2
85,0,88,4,6,0,3,83,80,4
45,0,86,-3,46,16,41,40,0,0
49,0,88,0,50,22,40,39,0,0
45,1,88,0,44,201,42,44,2,0
55,0,97,0,50,7,42,48,6,3
73,-15,77,-18,-40,1,4,118,114,4
44,0,84,0,42,-20,41,43,2,0
41,0,76,0,42,14,35,35,0,0
41,3,89,0,38,0,48,50,2,0
82,0,85,0,-6,10,3,93,90,4
52,3,81,0,52,0,29,29,0,0
45,0,82,0,44,-18,37,38,2,0
51,5,78,0,52,20,27,26,0,0
42,2,89,3,42,0,47,48,0,0
37,0,76,0,20,20,39,55,16,0
47,4,102,0,46,0,54,55,0,0
37,0,76,0,28,10,40,48,8,0
39,0,79,2,38,0,41,41,0,0
40,0,87,-1,38,-1,47,48,2,0
37,0,97,0,26,3,60,71,12,0
45,0,86,-5,44,0,42,42,0,0
42,0,80,-7,42,0,38,39,0,0
58,1,84,0,56,0,25,27,2,0
37,0,79,0,16,5,42,64,22,0
56,0,95,2,44,12,40,51,12,3
55,0,98,4,46,0,42,51,8,3
56,0,81,0,-6,16,25,88,64,3
56,1,96,0,52,-7,40,44,4,3
37,0,79,0,10,78,42,69,26,0
55,0,93,2,44,0,37,49,12,3
51,0,88,5,52,0,36,36,0,0
47,-4,84,-3,46,0,38,38,0,0
43,-4,84,0,42,0,41,43,2,0
41,-4,76,0,38,-12,35,37,2,0
55,0,92,0,-4,28,36,97,60,3
41,1,76,0,38,-26,34,37,2,0
48,0,82,0,46,-3,34,35,2,0
56,0,77,0,18,7,22,59,38,3
44,0,83,0,42,-20,40,42,2,0
44,0,75,-1,44,10,31,31,0,0
37,-5,77,0,-2,0,40,79,40,0
55,1,77,0,44,2,22,34,12,3
49,5,84,0,50,16,35,35,0,0
56,1,99,0,50,31,42,49,8,3
56,3,98,0,46,3,42,51,10,3
55,0,77,0,44,4,22,34,12,3
37,0,77,0,34,-24,41,44,2,0
48,0,82,-2,46,-4,34,35,2,0
45,-4,81,0,46,23,35,34,0,0
51,0,84,0,52,2,33,32,0,0
45,1,77,0,44,-3,31,33,2,0
46,0,93,3,46,0,48,47,0,0
56,-1,95,0,46,0,40,49,10,3
41,0,80,-1,42,10,39,39,0,0
43,0,76,-2,42,-4,33,35,2,0
37,0,79,0,20,2,41,58,16,0
50,0,78,1,50,0,28,29,0,0
37,0,77,0,26,4,40,51,12,0
39,3,77,0,38,0,37,38,0,0
49,3,87,0,50,1,38,38,0,0
55,0,82,0,-20,-27,26,103,76,3
49,3,79,0,50,13,31,30,0,0
41,0,83,2,42,19,42,41,0,0
45,3,86,0,44,0,42,42,0,0
42,1,85,0,42,0,44,44,0,0
36,0,83,0,36,6,47,47,0,0
37,0,80,2,2,0,43,77,34,0
44,0,95,0,44,1,52,51,0,0
83,0,86,0,-6,-11,3,94,90,4
49,0,88,-2,50,34,39,39,0,0
43,-2,76,0,42,-21,33,35,2,0
41,0,77,0,42,6,37,36,0,0
41,0,80,0,42,9,39,39,0,0
41,-1,77,0,42,8,37,36,0,0
56,1,86,0,54,-21,31,32,2,0
42,0,77,-1,42,-2,35,36,0,0
46,-5,109,3,46,0,63,63,0,0
44,3,76,-1,44,2,32,32,0,0
107,0,108,0,72,3,1,36,34,4
40,3,94,5,38,0,54,55,2,0
37,0,76,0,28,21,39,48,8,0
44,0,76,4,44,0,31,32,0,0
37,0,76,-6,36,3,40,40,0,0
41,1,75,0,42,31,34,34,0,0
40,3,90,0,38,0,50,51,2,0
39,0,77,2,38,0,39,39,0,0
39,3,79,0,38,0,40,41,0,0
49,2,81,0,46,-17,32,34,2,0
55,0,77,0,-24,25,21,103,82,3
44,0,84,-4,44,0,41,41,0,0
44,-4,78,0,44,1,34,34,0,0
44,-2,81,1,44,12,37,37,0,0
37,1,81,-1,34,0,44,48,4,0
55,-3,97,0,52,0,41,45,4,3
55,-3,81,3,-4,0,25,86,60,3
46,-2,100,0,46,0,54,54,0,0
41,0,87,-4,38,-6,46,48,2,0
38,0,90,3,8,0,52,82,30,0
85,0,88,-1,6,29,3,83,80,4
46,5,80,0,46,5,34,34,0,0
55,0,81,0,-20,18,26,102,76,3
55,0,78,0,16,10,23,63,40,3
37,0,78,0,12,20,41,65,24,0
37,2,75,0,34,0,37,41,4,0
49,-2,76,-5,50,6,27,27,0,0
42,0,86,4,42,0,43,44,2,0
36,-5,83,0,36,0,47,47,0,0
52,-1,77,0,52,0,25,25,0,0
38,0,79,6,38,0,41,40,0,0
46,0,88,0,46,2,43,42,0,0
44,0,82,-3,44,0,38,38,0,0
44,0,84,-2,44,13,41,41,0,0
55,0,79,0,6,5,23,74,50,3
56,4,83,0,56,1,26,26,0,0
56,0,78,0,54,-8,22,24,2,0
43,0,87,7,44,27,44,43,0,0
42,4,96,0,42,0,54,55,0,0
50,1,78,-3,50,0,28,29,2,0
43,1,77,0,42,0,34,35,2,0
43,1,77,-5,42,0,34,35,2,0
37,0,79,0,16,-16,42,64,22,0
46,1,81,-3,46,17,35,35,0,0
39,-4,76,-2,-2,0,37,79,42,0
53,0,85,0,54,5,32,31,0,0
48,0,86,-6,46,0,38,40,2,0
55,0,95,0,36,1,40,59,20,3
37,0,76,-1,24,5,39,52,14,0
56,0,79,-1,6,-18,24,74,50,3
76,0,80,0,-42,0,4,124,120,4
41,0,85,0,42,1,44,44,0,0
41,3,80,0,42,8,39,39,0,0
45,-5,79,0,44,-19,33,35,2,0
37,0,83,0,0,-24,46,83,36,0
37,-3,79,0,24,0,42,55,14,0
45,1,77,0,44,0,32,33,2,0
55,0,77,-3,12,-1,22,65,42,3
37,0,84,5,34,31,47,50,4,0
38,0,78,0,38,6,40,39,0,0
38,3,77,0,38,0,39,38,0,0
46,3,88,0,46,0,42,42,0,0
41,1,86,0,42,9,45,44,0,0
51,1,86,0,50,-6,35,37,2,0
56,0,96,-2,38,0,40,57,18,3
55,5,81,6,54,0,25,26,2,0
84,-1,88,0,2,0,3,85,82,4
56,0,77,0,-22,13,21,100,80,3
56,0,95,-5,42,1,40,54,14,3
45,0,86,-1,44,-1,40,42,2,0
55,1,87,0,54,0,32,33,0,0
45,0,81,0,44,0,37,37,0,0
54,1,79,4,54,0,26,25,0,0
81,0,84,0,-12,27,3,97,94,4
47,-4,87,6,46,0,40,41,0,0
37,0,97,0,36,-11,60,61,2,0
37,0,77,-2,-18,-1,40,95,54,0
43,1,86,0,42,0,43,45,2,0
56,0,96,0,56,22,40,39,0,0
43,-1,88,0,44,10,45,44,0,0
46,0,77,0,44,-15,31,33,2,0
37,1,109,4,26,0,71,83,12,0
44,0,76,0,42,-7,32,35,2,0
37,0,76,0,24,3,40,53,14,0
49,0,86,0,50,1,37,37,0,0
38,0,92,0,20,11,54,71,18,0
53,0,80,0,54,26,27,26,0,0
46,1,76,-4,46,0,29,29,0,0
43,-2,82,0,42,-18,39,41,2,0
56,4,82,0,56,23,26,25,0,0
56,0,95,0,56,0,39,39,0,0
55,0,93,0,42,-5,37,51,14,3
37,0,76,0,28,-25,39,47,8,0
37,0,77,-1,10,26,41,67,26,0
53,0,90,0,54,17,37,36,0,0
56,0,95,0,44,4,40,51,12,3
38,1,76,-2,38,-3,37,37,0,0
56,0,78,0,54,-6,22,24,2,0
43,1,85,7,42,0,42,44,2,0
37,0,92,2,6,0,54,86,32,0
55,0,88,0,56,31,32,31,0,0
37,0,79,0,18,-2,43,61,18,0
37,4,80,0,20,0,43,59,16,0
54,1,86,-3,54,0,32,32,0,0
37,0,75,0,18,-21,38,57,18,0
48,-1,81,-1,46,0,33,34,2,0
45,0,79,0,46,18,33,32,0,0
37,3,109,17,28,0,72,81,8,0
45,-2,84,0,44,0,39,40,2,0
41,0,106,0,38,-19,64,67,2,0
41,2,102,0,38,0,61,63,2,0
55,0,81,0,-22,-15,26,105,78,3
41,0,97,0,38,-11,56,58,2,0
39,0,77,5,38,0,38,38,0,0
44,0,89,0,44,14,45,45,0,0
56,0,76,-2,-18,0,20,94,74,3
45,0,81,-2,44,-3,36,37,2,0
56,1,87,0,56,10,31,30,0,0
45,0,87,0,46,31,42,41,0,0
37,-1,104,0,18,0,67,86,18,0
37,0,83,0,30,-23,46,52,6,0
56,0,96,6,56,0,40,39,0,0
39,0,79,7,38,0,41,41,0,0
56,0,80,-6,56,11,24,23,0,0
56,4,97,-4,46,0,41,51,10,3
46,0,86,0,46,8,41,40,0,0
80,0,84,0,-24,0,4,110,106,4
59,0,87,0,56,-13,28,30,2,0
37,4,109,26,28,0,72,81,8,0
53,0,81,0,52,-9,28,29,2,0
49,3,86,0,50,1,37,37,0,0
37,0,76,-1,30,12,39,45,6,0
56,0,95,0,46,-27,40,49,10,3
55,0,95,-7,42,0,39,53,14,3
42,0,88,7,42,0,46,47,2,0
55,-5,80,0,-2,-11,25,83,58,3
55,0,77,0,12,-9,22,65,42,3
51,0,81,0,52,20,30,29,0,0
44,0,79,-4,44,2,36,35,0,0
37,0,96,0,30,31,59,65,6,0
56,0,97,0,42,15,41,55,14,3
49,0,77,0,46,-15,28,30,2,0
55,0,77,0,8,-16,22,70,48,3
49,0,88,-4,50,15,40,39,0,0
51,1,86,0,52,20,35,34,0,0
48,0,84,7,46,0,36,37,2,0
85,0,88,0,6,12,3,83,80,4
37,0,81,0,20,0,44,60,16,0
56,0,77,0,0,1,21,77,56,3
41,0,89,0,38,-18,48,50,2,0
45,0,88,0,44,-18,42,44,2,0
45,-1,77,-5,44,-8,32,33,0,0
55,-9,76,-13,0,0,22,76,54,3
37,0,78,0,12,8,41,65,24,0
51,-1,78,0,50,-6,27,29,2,0
37,0,104,0,18,9,66,86,20,0
87,5,89,0,8,2,2,81,78,4
56,0,95,0,50,-9,40,46,6,3
37,0,81,0,18,-4,44,63,18,0
42,0,88,7,42,0,46,47,0,0
53,0,78,0,54,17,25,24,0,0
78,0,81,-6,-40,0,4,123,120,4
37,-2,109,0,36,0,72,73,0,0
56,0,77,0,-14,3,21,92,72,3
55,0,77,0,24,-24,21,54,32,3
54,0,108,8,54,0,54,54,0,0
37,0,77,5,28,-11,41,49,8,0
55,0,95,1,42,-4,40,54,14,3
37,0,80,-5,26,0,43,54,10,0
40,-5,97,0,38,0,57,59,2,0
38,-3,79,-5,38,0,41,40,0,0
37,0,77,0,-4,18,41,83,42,0
37,0,76,0,24,-9,40,53,14,0
40,5,102,0,38,0,62,63,2,0
37,0,104,-7,16,-27,67,89,22,0
37,0,84,0,28,6,47,55,8,0
44,0,86,0,44,-1,42,42,0,0
55,0,92,0,-2,10,36,94,58,3
55,4,83,0,54,0,29,29,0,0
53,-2,102,-2,54,2,49,48,0,0
81,3,84,0,-14,-2,3,99,96,4
101,0,102,0,72,12,1,29,28,4
45,0,86,6,44,-12,41,42,2,0
37,0,75,0,18,-20,38,57,18,0
50,-1,77,-2,50,0,27,28,0,0
55,-2,98,0,46,8,42,51,8,3
37,0,79,0,8,-27,42,71,28,0
41,-4,86,0,38,-20,46,48,2,0
37,0,77,5,28,-10,41,49,8,0
39,5,106,0,38,0,66,67,0,0
55,0,92,3,26,0,37,66,30,3
52,0,88,0,52,-4,35,36,0,0
42,-1,99,0,42,0,57,58,2,0
49,0,106,0,46,-15,58,60,2,0
46,0,90,0,46,2,44,43,0,0
45,1,86,5,44,0,41,42,2,0
44,3,83,0,44,15,40,39,0,0
56,0,95,0,44,-16,40,51,12,3
55,0,97,0,46,-7,41,50,8,3
41,2,78,0,38,-28,37,39,2,0
37,0,77,0,34,-14,40,43,4,0
76,2,81,0,-40,0,4,122,118,4
55,0,97,0,44,-3,41,53,12,3
41,0,87,1,38,-4,46,48,2,0
56,1,86,3,56,4,31,30,0,0
44,1,102,0,44,17,59,58,0,0
56,1,80,0,-2,-5,24,83,58,3
44,4,76,0,42,-21,32,35,2,0
43,0,78,-5,44,29,35,34,0,0
55,0,82,0,-38,-2,26,121,94,3
37,0,104,0,18,6,66,86,20,0
52,0,86,0,54,31,33,32,0,0
56,0,92,0,54,20,36,38,2,0
51,0,83,0,52,0,31,31,0,0
78,0,82,-6,-46,0,4,128,124,4
56,0,97,7,52,0,41,46,4,3
45,0,90,0,46,23,45,44,0,0
46,4,86,0,46,8,40,39,0,0
37,0,76,0,26,-15,40,50,10,0
56,1,92,0,56,9,36,35,0,0
82,0,86,0,-2,18,3,88,84,4
38,0,81,-3,38,0,43,42,0,0
53,0,86,-1,52,-24,33,34,2,0
55,0,81,-7,54,-5,25,26,2,0
56,3,98,0,44,-29,42,54,12,3
45,0,88,8,44,0,43,44,2,0
56,0,97,0,50,5,40,48,8,3
55,0,82,0,-22,-4,26,105,78,3
42,2,85,0,42,0,44,44,0,0
45,2,108,0,44,0,63,64,0,0
49,5,87,0,50,30,38,38,0,0
41,0,97,0,38,-19,56,58,2,0
37,0,78,0,6,-30,41,73,32,0
56,0,95,0,42,-13,40,54,14,3
37,0,77,0,8,5,40,69,30,0
50,-1,78,0,50,0,28,29,0,0
56,0,95,0,50,2,40,46,6,3
44,0,90,-3,44,2,46,46,0,0
37,0,77,0,16,29,41,62,22,0
55,0,79,3,24,-11,23,55,32,3
56,0,96,0,50,-4,40,47,6,3
37,0,79,0,20,4,42,58,16,0
37,0,83,3,36,0,46,46,0,0
105,0,106,0,72,0,1,34,32,4
76,-1,81,0,-40,0,5,122,118,4
37,-1,79,0,36,0,42,43,0,0
49,0,81,0,46,-24,33,35,2,0
51,0,83,4,50,-2,32,33,2,0
41,0,82,0,38,-2,41,43,2,0
37,0,93,2,26,1,55,67,12,0
46,0,81,1,46,0,34,34,0,0
53,0,81,-5,54,7,28,27,0,0
37,0,83,0,34,5,46,50,4,0
55,0,98,-3,42,0,42,57,14,3
44,0,85,0,42,-22,41,44,2,0
56,0,95,0,50,-11,39,46,6,3
40,-3,76,0,38,0,35,37,2,0
44,-1,81,0,44,10,37,37,0,0
37,0,107,-7,30,0,70,76,6,0
56,5,95,0,52,-8,39,44,4,3
56,0,81,0,2,1,25,78,54,3
46,0,88,1,46,3,42,41,0,0
37,0,82,0,36,-8,45,46,2,0
41,0,97,-1,38,-16,56,58,2,0
44,1,77,0,42,-19,33,35,2,0
55,-2,97,0,42,0,42,56,14,3
49,-4,84,1,50,0,35,35,0,0
56,2,99,0,46,-6,42,52,10,3
46,2,77,0,46,14,32,31,0,0
42,-5,75,0,42,0,32,34,2,0
37,0,80,0,6,-15,43,75,32,0
37,0,79,0,8,2,42,71,30,0
